Time;Event;Server id;Customer id;Customers in system
39.441;SERVICE;3;270;2
39.536;ARRIVAL;;271;3
39.536;SERVICE;1;271;3
39.5488;LEAVE;3;270;2
39.5588;ARRIVAL;;272;3
39.5588;SERVICE;0;272;3
39.5939;LEAVE;1;271;2
39.6151;ARRIVAL;;273;3
39.6151;SERVICE;1;273;3
39.6759;LEAVE;1;273;2
39.6877;LEAVE;2;268;1
39.7126;LEAVE;0;272;0
39.8335;ARRIVAL;;274;1
39.8335;SERVICE;2;274;1
39.8684;ARRIVAL;;275;2
39.8684;SERVICE;0;275;2
40.0105;ARRIVAL;;276;3
40.0105;SERVICE;1;276;3
40.0139;LEAVE;0;275;2
40.0392;LEAVE;2;274;1
40.0656;LEAVE;1;276;0
40.2476;ARRIVAL;;277;1
40.2476;SERVICE;2;277;1
40.6241;LEAVE;2;277;0
40.6389;ARRIVAL;;278;1
40.6389;SERVICE;0;278;1
40.6505;ARRIVAL;;279;2
40.6505;SERVICE;3;279;2
40.7925;LEAVE;3;279;1
41.0376;ARRIVAL;;280;2
41.0376;SERVICE;2;280;2
41.0381;ARRIVAL;;281;3
41.0381;SERVICE;3;281;3
41.1324;LEAVE;2;280;2
41.2051;ARRIVAL;;282;3
41.2051;SERVICE;2;282;3
41.2132;LEAVE;0;278;2
41.2962;LEAVE;3;281;1
41.3936;ARRIVAL;;283;2
41.3936;SERVICE;0;283;2
41.4119;LEAVE;2;282;1
41.4266;LEAVE;0;283;0
41.5156;ARRIVAL;;284;1
41.5156;SERVICE;3;284;1
41.7072;ARRIVAL;;285;2
41.7072;SERVICE;2;285;2
41.7159;ARRIVAL;;286;3
41.7159;SERVICE;1;286;3
41.7422;LEAVE;1;286;2
41.9109;LEAVE;3;284;1
41.931;ARRIVAL;;287;2
41.931;SERVICE;0;287;2
41.9508;ARRIVAL;;288;3
41.9508;SERVICE;1;288;3
41.9621;LEAVE;0;287;2
41.9639;ARRIVAL;;289;3
41.9639;SERVICE;3;289;3
41.9699;LEAVE;3;289;2
41.9856;LEAVE;1;288;1
42.1248;LEAVE;2;285;0
42.2122;ARRIVAL;;290;1
42.2122;SERVICE;3;290;1
42.3242;LEAVE;3;290;0
42.449;ARRIVAL;;291;1
42.449;SERVICE;2;291;1
42.4712;LEAVE;2;291;0
42.4956;ARRIVAL;;292;1
42.4956;SERVICE;2;292;1
42.6703;ARRIVAL;;293;2
42.6703;SERVICE;0;293;2
42.6857;LEAVE;2;292;1
42.6946;ARRIVAL;;294;2
42.6946;SERVICE;3;294;2
42.7515;ARRIVAL;;295;3
42.7515;SERVICE;2;295;3
42.7578;LEAVE;3;294;2
42.7959;ARRIVAL;;296;3
42.7959;SERVICE;1;296;3
42.8056;ARRIVAL;;297;4
42.8056;SERVICE;3;297;4
42.8464;LEAVE;2;295;3
42.8484;ARRIVAL;;298;4
42.8484;SERVICE;2;298;4
42.918;LEAVE;3;297;3
42.9665;LEAVE;1;296;2
42.9693;LEAVE;0;293;1
42.9797;LEAVE;2;298;0
43.0108;ARRIVAL;;299;1
43.0108;SERVICE;1;299;1
43.1007;ARRIVAL;;300;2
43.1007;SERVICE;0;300;2
43.1272;ARRIVAL;;301;3
43.1272;SERVICE;2;301;3
43.1723;ARRIVAL;;302;4
43.1723;SERVICE;3;302;4
43.176;LEAVE;1;299;3
43.3053;LEAVE;0;300;2
43.315;ARRIVAL;;303;3
43.315;SERVICE;0;303;3
43.3218;LEAVE;0;303;2
43.3254;ARRIVAL;;304;3
43.3254;SERVICE;1;304;3
43.3628;LEAVE;3;302;2
43.3756;ARRIVAL;;305;3
43.3756;SERVICE;0;305;3
43.4279;LEAVE;2;301;2
43.4657;LEAVE;0;305;1
43.529;LEAVE;1;304;0
43.5342;ARRIVAL;;306;1
43.5342;SERVICE;2;306;1
43.5465;ARRIVAL;;307;2
43.5465;SERVICE;3;307;2
43.5816;LEAVE;3;307;1
43.5992;ARRIVAL;;308;2
43.5992;SERVICE;3;308;2
43.6464;LEAVE;3;308;1
43.7132;ARRIVAL;;309;2
43.7132;SERVICE;1;309;2
43.7184;ARRIVAL;;310;3
43.7184;SERVICE;0;310;3
43.7229;ARRIVAL;;311;4
43.7229;SERVICE;3;311;4
43.7667;LEAVE;2;306;3
43.7753;ARRIVAL;;312;4
43.7753;SERVICE;2;312;4
43.8271;LEAVE;1;309;3
43.8287;LEAVE;2;312;2
43.8493;LEAVE;3;311;1
43.8999;LEAVE;0;310;0
43.9503;ARRIVAL;;313;1
43.9503;SERVICE;3;313;1
43.9746;LEAVE;3;313;0
44.0275;ARRIVAL;;314;1
44.0275;SERVICE;1;314;1
44.0713;LEAVE;1;314;0
44.169;ARRIVAL;;315;1
44.169;SERVICE;2;315;1
44.2613;LEAVE;2;315;0
44.3418;ARRIVAL;;316;1
44.3418;SERVICE;0;316;1
44.402;ARRIVAL;;317;2
44.402;SERVICE;2;317;2
44.4459;LEAVE;2;317;1
44.5111;ARRIVAL;;318;2
44.5111;SERVICE;2;318;2
44.5147;LEAVE;0;316;1
44.5438;ARRIVAL;;319;2
44.5438;SERVICE;3;319;2
44.5477;LEAVE;2;318;1
44.5711;ARRIVAL;;320;2
44.5711;SERVICE;1;320;2
44.6513;ARRIVAL;;321;3
44.6513;SERVICE;2;321;3
44.6813;LEAVE;1;320;2
44.9415;ARRIVAL;;322;3
44.9415;SERVICE;0;322;3
44.9819;ARRIVAL;;323;4
44.9819;SERVICE;1;323;4
45.0106;LEAVE;1;323;3
45.0306;LEAVE;0;322;2
45.0652;LEAVE;3;319;1
45.0746;LEAVE;2;321;0
45.3065;ARRIVAL;;324;1
45.3065;SERVICE;1;324;1
45.3286;LEAVE;1;324;0
45.8724;ARRIVAL;;325;1
45.8724;SERVICE;1;325;1
45.8788;LEAVE;1;325;0
45.9105;ARRIVAL;;326;1
45.9105;SERVICE;2;326;1
45.9196;LEAVE;2;326;0
46.0087;ARRIVAL;;327;1
46.0087;SERVICE;2;327;1
46.0135;ARRIVAL;;328;2
46.0135;SERVICE;1;328;2
46.0912;LEAVE;2;327;1
46.3325;LEAVE;1;328;0
46.3444;ARRIVAL;;329;1
46.3444;SERVICE;1;329;1
46.4077;LEAVE;1;329;0
46.4279;ARRIVAL;;330;1
46.4279;SERVICE;2;330;1
46.479;LEAVE;2;330;0
46.4803;ARRIVAL;;331;1
46.4803;SERVICE;3;331;1
46.529;ARRIVAL;;332;2
46.529;SERVICE;2;332;2
46.5393;ARRIVAL;;333;3
46.5393;SERVICE;1;333;3
46.5395;LEAVE;1;333;2
46.6074;LEAVE;2;332;1
46.6345;ARRIVAL;;334;2
46.6345;SERVICE;1;334;2
46.6581;ARRIVAL;;335;3
46.6581;SERVICE;0;335;3
46.6599;LEAVE;3;331;2
46.6746;LEAVE;1;334;1
46.8376;LEAVE;0;335;0
47.0087;ARRIVAL;;336;1
47.0087;SERVICE;3;336;1
47.093;LEAVE;3;336;0
47.4025;ARRIVAL;;337;1
47.4025;SERVICE;0;337;1
47.5085;ARRIVAL;;338;2
47.5085;SERVICE;1;338;2
47.5792;LEAVE;1;338;1
47.6359;ARRIVAL;;339;2
47.6359;SERVICE;2;339;2
47.7544;LEAVE;0;337;1
47.7648;ARRIVAL;;340;2
47.7648;SERVICE;3;340;2
47.83;LEAVE;2;339;1
47.8843;ARRIVAL;;341;2
47.8843;SERVICE;0;341;2
47.9135;LEAVE;3;340;1
48.0837;ARRIVAL;;342;2
48.0837;SERVICE;3;342;2
48.1613;LEAVE;0;341;1
48.2044;LEAVE;3;342;0
48.4313;ARRIVAL;;343;1
48.4313;SERVICE;3;343;1
48.8311;ARRIVAL;;344;2
48.8311;SERVICE;2;344;2
48.8673;LEAVE;2;344;1
48.8932;ARRIVAL;;345;2
48.8932;SERVICE;0;345;2
48.9656;LEAVE;3;343;1
49.2272;LEAVE;0;345;0
49.254;ARRIVAL;;346;1
49.254;SERVICE;1;346;1
49.2739;LEAVE;1;346;0
49.3747;ARRIVAL;;347;1
49.3747;SERVICE;1;347;1
49.4558;LEAVE;1;347;0
49.465;ARRIVAL;;348;1
49.465;SERVICE;2;348;1
49.4854;LEAVE;2;348;0
49.6516;ARRIVAL;;349;1
49.6516;SERVICE;1;349;1
49.7245;LEAVE;1;349;0
49.7607;ARRIVAL;;350;1
49.7607;SERVICE;3;350;1
49.7858;LEAVE;3;350;0
49.8455;ARRIVAL;;351;1
49.8455;SERVICE;0;351;1
49.9523;LEAVE;0;351;0
50.0988;ARRIVAL;;352;1
50.0988;SERVICE;3;352;1
50.1087;LEAVE;3;352;0
50.3838;ARRIVAL;;353;1
50.3838;SERVICE;3;353;1
50.4006;ARRIVAL;;354;2
50.4006;SERVICE;0;354;2
50.4203;ARRIVAL;;355;3
50.4203;SERVICE;2;355;3
50.4497;LEAVE;3;353;2
50.5024;ARRIVAL;;356;3
50.5024;SERVICE;3;356;3
50.5375;LEAVE;3;356;2
50.5628;ARRIVAL;;357;3
50.5628;SERVICE;3;357;3
50.6088;LEAVE;3;357;2
50.6243;LEAVE;2;355;1
50.7739;ARRIVAL;;358;2
50.7739;SERVICE;3;358;2
50.8094;LEAVE;3;358;1
50.8194;ARRIVAL;;359;2
50.8194;SERVICE;3;359;2
50.8689;LEAVE;0;354;1
50.9472;ARRIVAL;;360;2
50.9472;SERVICE;0;360;2
50.9572;LEAVE;3;359;1
50.9876;LEAVE;0;360;0
51.0742;ARRIVAL;;361;1
51.0742;SERVICE;1;361;1
51.0905;LEAVE;1;361;0
51.1273;ARRIVAL;;362;1
51.1273;SERVICE;2;362;1
51.1607;ARRIVAL;;363;2
51.1607;SERVICE;1;363;2
51.2237;LEAVE;2;362;1
51.2673;LEAVE;1;363;0
51.4304;ARRIVAL;;364;1
51.4304;SERVICE;3;364;1
51.4804;LEAVE;3;364;0
51.6337;ARRIVAL;;365;1
51.6337;SERVICE;2;365;1
51.6627;LEAVE;2;365;0
51.6987;ARRIVAL;;366;1
51.6987;SERVICE;3;366;1
51.7054;LEAVE;3;366;0
51.7632;ARRIVAL;;367;1
51.7632;SERVICE;0;367;1
52.0117;LEAVE;0;367;0
52.0141;ARRIVAL;;368;1
52.0141;SERVICE;0;368;1
52.112;LEAVE;0;368;0
52.1124;ARRIVAL;;369;1
52.1124;SERVICE;0;369;1
52.1269;ARRIVAL;;370;2
52.1269;SERVICE;3;370;2
52.1941;LEAVE;0;369;1
52.2012;ARRIVAL;;371;2
52.2012;SERVICE;0;371;2
52.2814;LEAVE;3;370;1
52.2817;ARRIVAL;;372;2
52.2817;SERVICE;2;372;2
52.2867;LEAVE;0;371;1
52.3381;ARRIVAL;;373;2
52.3381;SERVICE;3;373;2
52.3444;LEAVE;3;373;1
52.4007;ARRIVAL;;374;2
52.4007;SERVICE;1;374;2
52.4145;LEAVE;1;374;1
52.4318;ARRIVAL;;375;2
52.4318;SERVICE;3;375;2
52.5031;ARRIVAL;;376;3
52.5031;SERVICE;1;376;3
52.5294;LEAVE;2;372;2
52.5516;LEAVE;3;375;1
52.6513;LEAVE;1;376;0
52.7024;ARRIVAL;;377;1
52.7024;SERVICE;3;377;1
52.7711;LEAVE;3;377;0
53.0;ARRIVAL;;378;1
53.0;SERVICE;1;378;1
53.1083;ARRIVAL;;379;2
53.1083;SERVICE;3;379;2
53.1501;ARRIVAL;;380;3
53.1501;SERVICE;2;380;3
53.3104;LEAVE;1;378;2
53.3792;LEAVE;2;380;1
53.5391;LEAVE;3;379;0
53.6335;ARRIVAL;;381;1
53.6335;SERVICE;3;381;1
53.6451;LEAVE;3;381;0
53.6484;ARRIVAL;;382;1
53.6484;SERVICE;0;382;1
53.7237;LEAVE;0;382;0
53.7769;ARRIVAL;;383;1
53.7769;SERVICE;0;383;1
53.949;ARRIVAL;;384;2
53.949;SERVICE;3;384;2
53.9536;LEAVE;3;384;1
54.0041;ARRIVAL;;385;2
54.0041;SERVICE;1;385;2
54.0581;ARRIVAL;;386;3
54.0581;SERVICE;2;386;3
54.071;LEAVE;0;383;2
54.0869;ARRIVAL;;387;3
54.0869;SERVICE;0;387;3
54.1566;ARRIVAL;;388;4
54.1566;SERVICE;3;388;4
54.1629;LEAVE;1;385;3
54.1814;LEAVE;2;386;2
54.3192;ARRIVAL;;389;3
54.3192;SERVICE;2;389;3
54.3694;ARRIVAL;;390;4
54.3694;SERVICE;1;390;4
54.3771;ARRIVAL;;391;5
54.4126;LEAVE;1;390;4
54.4127;SERVICE;1;391;4
54.4194;LEAVE;1;391;3
54.4747;LEAVE;3;388;2
54.5272;LEAVE;2;389;1
54.6512;LEAVE;0;387;0
54.7402;ARRIVAL;;392;1
54.7402;SERVICE;2;392;1
55.0757;ARRIVAL;;393;2
55.0757;SERVICE;1;393;2
55.11;LEAVE;2;392;1
55.1129;ARRIVAL;;394;2
55.1129;SERVICE;0;394;2
55.2306;LEAVE;1;393;1
55.575;ARRIVAL;;395;2
55.575;SERVICE;3;395;2
55.6023;LEAVE;3;395;1
55.6281;ARRIVAL;;396;2
55.6281;SERVICE;3;396;2
55.6605;LEAVE;3;396;1
55.6991;ARRIVAL;;397;2
55.6991;SERVICE;2;397;2
55.7125;LEAVE;0;394;1
55.7287;ARRIVAL;;398;2
55.7287;SERVICE;0;398;2
55.7298;LEAVE;2;397;1
55.7373;LEAVE;0;398;0
56.4225;ARRIVAL;;399;1
56.4225;SERVICE;3;399;1
56.4233;LEAVE;3;399;0
56.4975;ARRIVAL;;400;1
56.4975;SERVICE;0;400;1
56.6309;ARRIVAL;;401;2
56.6309;SERVICE;1;401;2
56.6888;LEAVE;1;401;1
56.9513;ARRIVAL;;402;2
56.9513;SERVICE;2;402;2
56.9956;ARRIVAL;;403;3
56.9956;SERVICE;1;403;3
57.0094;ARRIVAL;;404;4
57.0094;SERVICE;3;404;4
57.0305;LEAVE;0;400;3
57.1185;LEAVE;2;402;2
57.1464;LEAVE;3;404;1
57.2301;ARRIVAL;;405;2
57.2301;SERVICE;2;405;2
57.251;ARRIVAL;;406;3
57.251;SERVICE;0;406;3
57.386;LEAVE;0;406;2
57.406;LEAVE;2;405;1
57.5209;ARRIVAL;;407;2
57.5209;SERVICE;0;407;2
57.5661;LEAVE;1;403;1
57.592;LEAVE;0;407;0
57.7042;ARRIVAL;;408;1
57.7042;SERVICE;1;408;1
57.7362;ARRIVAL;;409;2
57.7362;SERVICE;0;409;2
57.7369;LEAVE;0;409;1
57.7751;LEAVE;1;408;0
57.9682;ARRIVAL;;410;1
57.9682;SERVICE;1;410;1
57.9797;LEAVE;1;410;0
58.7057;ARRIVAL;;411;1
58.7057;SERVICE;3;411;1
58.804;ARRIVAL;;412;2
58.804;SERVICE;2;412;2
58.8244;LEAVE;3;411;1
58.8818;ARRIVAL;;413;2
58.8818;SERVICE;1;413;2
58.8945;LEAVE;1;413;1
59.0198;ARRIVAL;;414;2
59.0198;SERVICE;0;414;2
59.0234;ARRIVAL;;415;3
59.0234;SERVICE;3;415;3
59.0429;LEAVE;0;414;2
59.0493;ARRIVAL;;416;3
59.0493;SERVICE;0;416;3
59.0634;LEAVE;2;412;2
59.0733;LEAVE;0;416;1
59.1404;ARRIVAL;;417;2
59.1404;SERVICE;0;417;2
59.1489;LEAVE;0;417;1
59.1945;LEAVE;3;415;0
59.2966;ARRIVAL;;418;1
59.2966;SERVICE;1;418;1
59.325;ARRIVAL;;419;2
59.325;SERVICE;2;419;2
59.3384;LEAVE;1;418;1
59.3526;ARRIVAL;;420;2
59.3526;SERVICE;1;420;2
59.3535;ARRIVAL;;421;3
59.3535;SERVICE;0;421;3
59.3747;ARRIVAL;;422;4
59.3747;SERVICE;3;422;4
59.391;LEAVE;3;422;3
59.4093;LEAVE;2;419;2
59.5701;LEAVE;1;420;1
59.6326;ARRIVAL;;423;2
59.6326;SERVICE;2;423;2
59.6345;LEAVE;0;421;1
59.6464;LEAVE;2;423;0
59.6833;ARRIVAL;;424;1
59.6833;SERVICE;2;424;1
59.7347;LEAVE;2;424;0
59.8531;ARRIVAL;;425;1
59.8531;SERVICE;2;425;1
59.9828;LEAVE;2;425;0
