Time;Event;Server id;Customer id;Customers in system
23.4134;ARRIVAL;;270;2
23.4134;SERVICE;2;270;2
23.4441;LEAVE;2;270;1
23.4643;ARRIVAL;;271;2
23.4643;SERVICE;0;271;2
23.5095;LEAVE;1;269;1
23.5178;LEAVE;0;271;0
23.5501;ARRIVAL;;272;1
23.5501;SERVICE;2;272;1
23.5788;ARRIVAL;;273;2
23.5788;SERVICE;0;273;2
23.579;LEAVE;0;273;1
23.6814;ARRIVAL;;274;2
23.6814;SERVICE;1;274;2
23.7287;LEAVE;2;272;1
23.7291;ARRIVAL;;275;2
23.7291;SERVICE;0;275;2
23.7949;LEAVE;1;274;1
23.8034;LEAVE;0;275;0
23.8718;ARRIVAL;;276;1
23.8718;SERVICE;2;276;1
23.8762;ARRIVAL;;277;2
23.8762;SERVICE;1;277;2
23.9617;ARRIVAL;;278;3
23.9617;SERVICE;0;278;3
23.9897;LEAVE;2;276;2
24.0196;LEAVE;0;278;1
24.0576;LEAVE;1;277;0
24.0718;ARRIVAL;;279;1
24.0718;SERVICE;2;279;1
24.1118;ARRIVAL;;280;2
24.1118;SERVICE;1;280;2
24.1242;LEAVE;1;280;1
24.1586;LEAVE;2;279;0
24.2251;ARRIVAL;;281;1
24.2251;SERVICE;2;281;1
24.2569;LEAVE;2;281;0
24.4562;ARRIVAL;;282;1
24.4562;SERVICE;2;282;1
24.4847;LEAVE;2;282;0
24.6981;ARRIVAL;;283;1
24.6981;SERVICE;1;283;1
24.7264;ARRIVAL;;284;2
24.7264;SERVICE;0;284;2
24.7393;ARRIVAL;;285;3
24.7393;SERVICE;2;285;3
24.7809;LEAVE;1;283;2
24.7842;LEAVE;2;285;1
24.9224;LEAVE;0;284;0
24.9262;ARRIVAL;;286;1
24.9262;SERVICE;2;286;1
24.9726;LEAVE;2;286;0
24.9841;ARRIVAL;;287;1
24.9841;SERVICE;2;287;1
24.9979;LEAVE;2;287;0
25.0908;ARRIVAL;;288;1
25.0908;SERVICE;0;288;1
25.1007;LEAVE;0;288;0
25.1544;ARRIVAL;;289;1
25.1544;SERVICE;0;289;1
25.1759;LEAVE;0;289;0
25.3323;ARRIVAL;;290;1
25.3323;SERVICE;1;290;1
25.3655;ARRIVAL;;291;2
25.3655;SERVICE;2;291;2
25.4334;LEAVE;1;290;1
25.6005;LEAVE;2;291;0
25.6193;ARRIVAL;;292;1
25.6193;SERVICE;0;292;1
25.6966;LEAVE;0;292;0
25.7439;ARRIVAL;;293;1
25.7439;SERVICE;2;293;1
25.7948;ARRIVAL;;294;2
25.7948;SERVICE;1;294;2
25.8132;LEAVE;1;294;1
25.9804;ARRIVAL;;295;2
25.9804;SERVICE;0;295;2
26.0266;LEAVE;2;293;1
26.056;ARRIVAL;;296;2
26.056;SERVICE;1;296;2
26.1113;ARRIVAL;;297;3
26.1113;SERVICE;2;297;3
26.128;LEAVE;2;297;2
26.2105;LEAVE;0;295;1
26.4474;ARRIVAL;;298;2
26.4474;SERVICE;0;298;2
26.4518;LEAVE;0;298;1
26.5095;LEAVE;1;296;0
26.5406;ARRIVAL;;299;1
26.5406;SERVICE;2;299;1
26.5514;ARRIVAL;;300;2
26.5514;SERVICE;0;300;2
26.5518;LEAVE;2;299;1
26.5994;LEAVE;0;300;0
26.7236;ARRIVAL;;301;1
26.7236;SERVICE;1;301;1
26.7851;ARRIVAL;;302;2
26.7851;SERVICE;0;302;2
26.7936;LEAVE;1;301;1
26.8108;LEAVE;0;302;0
26.9717;ARRIVAL;;303;1
26.9717;SERVICE;0;303;1
27.0824;LEAVE;0;303;0
27.1081;ARRIVAL;;304;1
27.1081;SERVICE;2;304;1
27.2642;LEAVE;2;304;0
27.4757;ARRIVAL;;305;1
27.4757;SERVICE;2;305;1
27.4981;LEAVE;2;305;0
27.5118;ARRIVAL;;306;1
27.5118;SERVICE;2;306;1
27.5226;LEAVE;2;306;0
28.0606;ARRIVAL;;307;1
28.0606;SERVICE;1;307;1
28.0831;ARRIVAL;;308;2
28.0831;SERVICE;0;308;2
28.0885;ARRIVAL;;309;3
28.0885;SERVICE;2;309;3
28.1528;LEAVE;1;307;2
28.1618;LEAVE;2;309;1
28.1743;ARRIVAL;;310;2
28.1743;SERVICE;2;310;2
28.2112;ARRIVAL;;311;3
28.2112;SERVICE;1;311;3
28.2871;LEAVE;2;310;2
28.3116;LEAVE;1;311;1
28.355;LEAVE;0;308;0
28.7664;ARRIVAL;;312;1
28.7664;SERVICE;2;312;1
28.7877;ARRIVAL;;313;2
28.7877;SERVICE;0;313;2
28.8208;LEAVE;2;312;1
28.8587;LEAVE;0;313;0
28.9175;ARRIVAL;;314;1
28.9175;SERVICE;1;314;1
28.979;LEAVE;1;314;0
28.9888;ARRIVAL;;315;1
28.9888;SERVICE;2;315;1
29.0175;LEAVE;2;315;0
29.1347;ARRIVAL;;316;1
29.1347;SERVICE;1;316;1
29.1416;ARRIVAL;;317;2
29.1416;SERVICE;0;317;2
29.1645;LEAVE;1;316;1
29.2274;LEAVE;0;317;0
29.2974;ARRIVAL;;318;1
29.2974;SERVICE;2;318;1
29.3864;LEAVE;2;318;0
29.4555;ARRIVAL;;319;1
29.4555;SERVICE;2;319;1
29.5073;LEAVE;2;319;0
29.6027;ARRIVAL;;320;1
29.6027;SERVICE;0;320;1
29.6593;LEAVE;0;320;0
29.6778;ARRIVAL;;321;1
29.6778;SERVICE;0;321;1
29.7836;ARRIVAL;;322;2
29.7836;SERVICE;2;322;2
29.8391;LEAVE;0;321;1
29.8463;ARRIVAL;;323;2
29.8463;SERVICE;1;323;2
29.8539;ARRIVAL;;324;3
29.8539;SERVICE;0;324;3
29.913;LEAVE;0;324;2
29.9229;ARRIVAL;;325;3
29.9229;SERVICE;0;325;3
29.9256;LEAVE;0;325;2
29.9706;LEAVE;2;322;1
30.0278;ARRIVAL;;326;2
30.0278;SERVICE;2;326;2
30.0351;LEAVE;2;326;1
30.0439;LEAVE;1;323;0
30.0792;ARRIVAL;;327;1
30.0792;SERVICE;0;327;1
30.1005;LEAVE;0;327;0
30.1099;ARRIVAL;;328;1
30.1099;SERVICE;0;328;1
30.1963;LEAVE;0;328;0
30.2729;ARRIVAL;;329;1
30.2729;SERVICE;1;329;1
30.3598;ARRIVAL;;330;2
30.3598;SERVICE;2;330;2
30.3762;LEAVE;2;330;1
30.3903;ARRIVAL;;331;2
30.3903;SERVICE;0;331;2
30.4459;LEAVE;1;329;1
30.4872;ARRIVAL;;332;2
30.4872;SERVICE;2;332;2
30.4964;ARRIVAL;;333;3
30.4964;SERVICE;1;333;3
30.5307;LEAVE;0;331;2
30.5771;ARRIVAL;;334;3
30.5771;SERVICE;0;334;3
30.6197;ARRIVAL;;335;4
30.6237;LEAVE;0;334;3
30.6238;SERVICE;0;335;3
30.6381;LEAVE;1;333;2
30.7362;LEAVE;2;332;1
30.8053;LEAVE;0;335;0
30.8796;ARRIVAL;;336;1
30.8796;SERVICE;0;336;1
30.9293;LEAVE;0;336;0
31.1052;ARRIVAL;;337;1
31.1052;SERVICE;1;337;1
31.2288;LEAVE;1;337;0
31.2336;ARRIVAL;;338;1
31.2336;SERVICE;0;338;1
31.2474;LEAVE;0;338;0
31.3231;ARRIVAL;;339;1
31.3231;SERVICE;0;339;1
31.3346;LEAVE;0;339;0
31.3439;ARRIVAL;;340;1
31.3439;SERVICE;0;340;1
31.3454;ARRIVAL;;341;2
31.3454;SERVICE;2;341;2
31.4335;LEAVE;0;340;1
31.4336;LEAVE;2;341;0
31.5284;ARRIVAL;;342;1
31.5284;SERVICE;0;342;1
31.5412;LEAVE;0;342;0
31.71;ARRIVAL;;343;1
31.71;SERVICE;1;343;1
31.7548;ARRIVAL;;344;2
31.7548;SERVICE;0;344;2
31.7563;ARRIVAL;;345;3
31.7563;SERVICE;2;345;3
31.7801;LEAVE;2;345;2
31.8214;ARRIVAL;;346;3
31.8214;SERVICE;2;346;3
31.837;LEAVE;1;343;2
31.8725;LEAVE;2;346;1
31.8798;ARRIVAL;;347;2
31.8798;SERVICE;1;347;2
31.9015;LEAVE;0;344;1
31.9166;ARRIVAL;;348;2
31.9166;SERVICE;0;348;2
31.9171;LEAVE;1;347;1
31.9779;LEAVE;0;348;0
32.0756;ARRIVAL;;349;1
32.0756;SERVICE;2;349;1
32.1681;LEAVE;2;349;0
32.1976;ARRIVAL;;350;1
32.1976;SERVICE;0;350;1
32.2355;LEAVE;0;350;0
32.297;ARRIVAL;;351;1
32.297;SERVICE;1;351;1
32.3323;LEAVE;1;351;0
32.4409;ARRIVAL;;352;1
32.4409;SERVICE;1;352;1
32.4482;ARRIVAL;;353;2
32.4482;SERVICE;0;353;2
32.4561;LEAVE;0;353;1
32.4935;ARRIVAL;;354;2
32.4935;SERVICE;2;354;2
32.5087;LEAVE;2;354;1
32.5872;ARRIVAL;;355;2
32.5872;SERVICE;0;355;2
32.6022;LEAVE;1;352;1
32.7664;ARRIVAL;;356;2
32.7664;SERVICE;2;356;2
32.7847;LEAVE;0;355;1
32.8104;ARRIVAL;;357;2
32.8104;SERVICE;1;357;2
32.828;LEAVE;2;356;1
32.931;ARRIVAL;;358;2
32.931;SERVICE;2;358;2
32.9846;LEAVE;1;357;1
33.0021;ARRIVAL;;359;2
33.0021;SERVICE;0;359;2
33.0066;LEAVE;0;359;1
33.0616;LEAVE;2;358;0
33.1103;ARRIVAL;;360;1
33.1103;SERVICE;1;360;1
33.1346;ARRIVAL;;361;2
33.1346;SERVICE;2;361;2
33.135;ARRIVAL;;362;3
33.135;SERVICE;0;362;3
33.1538;LEAVE;0;362;2
33.2002;LEAVE;1;360;1
33.2071;ARRIVAL;;363;2
33.2071;SERVICE;0;363;2
33.2261;LEAVE;0;363;1
33.248;ARRIVAL;;364;2
33.248;SERVICE;0;364;2
33.3045;LEAVE;0;364;1
33.3533;ARRIVAL;;365;2
33.3533;SERVICE;0;365;2
33.3559;LEAVE;0;365;1
33.3842;ARRIVAL;;366;2
33.3842;SERVICE;1;366;2
33.4037;LEAVE;1;366;1
33.4057;ARRIVAL;;367;2
33.4057;SERVICE;0;367;2
33.4203;LEAVE;2;361;1
33.4214;ARRIVAL;;368;2
33.4214;SERVICE;2;368;2
33.4333;ARRIVAL;;369;3
33.4333;SERVICE;1;369;3
33.4482;LEAVE;1;369;2
33.4505;LEAVE;0;367;1
33.5426;ARRIVAL;;370;2
33.5426;SERVICE;0;370;2
33.5586;LEAVE;0;370;1
33.6367;LEAVE;2;368;0
33.6681;ARRIVAL;;371;1
33.6681;SERVICE;1;371;1
33.6753;ARRIVAL;;372;2
33.6753;SERVICE;0;372;2
33.7154;LEAVE;1;371;1
33.7334;LEAVE;0;372;0
33.8398;ARRIVAL;;373;1
33.8398;SERVICE;0;373;1
33.8617;LEAVE;0;373;0
34.2384;ARRIVAL;;374;1
34.2384;SERVICE;1;374;1
34.3742;LEAVE;1;374;0
34.5088;ARRIVAL;;375;1
34.5088;SERVICE;0;375;1
34.5373;LEAVE;0;375;0
34.5377;ARRIVAL;;376;1
34.5377;SERVICE;1;376;1
34.601;ARRIVAL;;377;2
34.601;SERVICE;0;377;2
34.6344;LEAVE;0;377;1
34.6372;LEAVE;1;376;0
34.6782;ARRIVAL;;378;1
34.6782;SERVICE;1;378;1
34.6913;ARRIVAL;;379;2
34.6913;SERVICE;0;379;2
34.7521;LEAVE;0;379;1
34.7914;ARRIVAL;;380;2
34.7914;SERVICE;0;380;2
34.7931;LEAVE;1;378;1
34.8123;ARRIVAL;;381;2
34.8123;SERVICE;1;381;2
34.8132;LEAVE;1;381;1
34.8616;LEAVE;0;380;0
35.2871;ARRIVAL;;382;1
35.2871;SERVICE;1;382;1
35.3081;ARRIVAL;;383;2
35.3081;SERVICE;0;383;2
35.311;LEAVE;1;382;1
35.3278;LEAVE;0;383;0
35.364;ARRIVAL;;384;1
35.364;SERVICE;1;384;1
35.4456;ARRIVAL;;385;2
35.4456;SERVICE;0;385;2
35.473;LEAVE;0;385;1
35.5218;ARRIVAL;;386;2
35.5218;SERVICE;2;386;2
35.5537;ARRIVAL;;387;3
35.5537;SERVICE;0;387;3
35.5735;LEAVE;2;386;2
35.5862;LEAVE;0;387;1
35.6081;ARRIVAL;;388;2
35.6081;SERVICE;2;388;2
35.6177;ARRIVAL;;389;3
35.6177;SERVICE;0;389;3
35.6377;LEAVE;1;384;2
35.7971;LEAVE;0;389;1
35.8229;ARRIVAL;;390;2
35.8229;SERVICE;1;390;2
35.9395;ARRIVAL;;391;3
35.9395;SERVICE;0;391;3
35.9487;LEAVE;2;388;2
35.9696;LEAVE;0;391;1
35.9777;LEAVE;1;390;0
36.0466;ARRIVAL;;392;1
36.0466;SERVICE;0;392;1
36.0993;LEAVE;0;392;0
36.2759;ARRIVAL;;393;1
36.2759;SERVICE;1;393;1
36.3683;ARRIVAL;;394;2
36.3683;SERVICE;2;394;2
36.4311;ARRIVAL;;395;3
36.4311;SERVICE;0;395;3
36.437;ARRIVAL;;396;4
36.4664;LEAVE;1;393;3
36.4665;SERVICE;1;396;3
36.4724;LEAVE;2;394;2
36.483;LEAVE;0;395;1
36.521;ARRIVAL;;397;2
36.521;SERVICE;2;397;2
36.5399;LEAVE;2;397;1
36.569;LEAVE;1;396;0
36.577;ARRIVAL;;398;1
36.577;SERVICE;1;398;1
36.5954;ARRIVAL;;399;2
36.5954;SERVICE;2;399;2
36.6519;ARRIVAL;;400;3
36.6519;SERVICE;0;400;3
36.6681;LEAVE;2;399;2
36.7;LEAVE;0;400;1
36.7025;LEAVE;1;398;0
36.7889;ARRIVAL;;401;1
36.7889;SERVICE;2;401;1
36.7956;LEAVE;2;401;0
36.8367;ARRIVAL;;402;1
36.8367;SERVICE;2;402;1
36.8694;ARRIVAL;;403;2
36.8694;SERVICE;0;403;2
36.89;LEAVE;0;403;1
36.9277;ARRIVAL;;404;2
36.9277;SERVICE;0;404;2
36.9385;LEAVE;0;404;1
36.965;ARRIVAL;;405;2
36.965;SERVICE;0;405;2
37.0067;LEAVE;0;405;1
37.0531;ARRIVAL;;406;2
37.0531;SERVICE;1;406;2
37.0757;ARRIVAL;;407;3
37.0757;SERVICE;0;407;3
37.0808;LEAVE;1;406;2
37.1051;LEAVE;2;402;1
37.1155;ARRIVAL;;408;2
37.1155;SERVICE;1;408;2
37.2082;LEAVE;0;407;1
37.2432;ARRIVAL;;409;2
37.2432;SERVICE;0;409;2
37.2443;LEAVE;1;408;1
37.2852;ARRIVAL;;410;2
37.2852;SERVICE;2;410;2
37.3294;LEAVE;2;410;1
37.4299;ARRIVAL;;411;2
37.4299;SERVICE;2;411;2
37.4847;LEAVE;2;411;1
37.545;ARRIVAL;;412;2
37.545;SERVICE;1;412;2
37.5533;LEAVE;0;409;1
37.5574;LEAVE;1;412;0
37.6241;ARRIVAL;;413;1
37.6241;SERVICE;1;413;1
37.7999;LEAVE;1;413;0
37.8587;ARRIVAL;;414;1
37.8587;SERVICE;1;414;1
37.8676;LEAVE;1;414;0
37.8984;ARRIVAL;;415;1
37.8984;SERVICE;0;415;1
37.9309;LEAVE;0;415;0
38.0803;ARRIVAL;;416;1
38.0803;SERVICE;2;416;1
38.1497;ARRIVAL;;417;2
38.1497;SERVICE;0;417;2
38.1584;LEAVE;2;416;1
38.3276;LEAVE;0;417;0
38.3389;ARRIVAL;;418;1
38.3389;SERVICE;2;418;1
38.4143;ARRIVAL;;419;2
38.4143;SERVICE;0;419;2
38.4361;LEAVE;0;419;1
38.4913;ARRIVAL;;420;2
38.4913;SERVICE;0;420;2
38.5208;ARRIVAL;;421;3
38.5208;SERVICE;1;421;3
38.5796;ARRIVAL;;422;4
38.5822;ARRIVAL;;423;5
38.6002;LEAVE;0;420;4
38.6003;SERVICE;0;422;4
38.6068;ARRIVAL;;424;5
38.6652;LEAVE;1;421;4
38.6653;SERVICE;1;423;4
38.67;LEAVE;1;423;3
38.6701;SERVICE;1;424;3
38.6732;LEAVE;0;422;2
38.7405;LEAVE;2;418;1
38.7408;ARRIVAL;;425;2
38.7408;SERVICE;2;425;2
38.7914;LEAVE;2;425;1
38.8178;ARRIVAL;;426;2
38.8178;SERVICE;2;426;2
38.8308;ARRIVAL;;427;3
38.8308;SERVICE;0;427;3
38.8606;LEAVE;2;426;2
38.9144;LEAVE;1;424;1
38.9435;LEAVE;0;427;0
39.0052;ARRIVAL;;428;1
39.0052;SERVICE;1;428;1
39.0574;LEAVE;1;428;0
39.1984;ARRIVAL;;429;1
39.1984;SERVICE;1;429;1
39.2477;LEAVE;1;429;0
39.5821;ARRIVAL;;430;1
39.5821;SERVICE;0;430;1
39.6169;LEAVE;0;430;0
39.7944;ARRIVAL;;431;1
39.7944;SERVICE;2;431;1
39.8061;LEAVE;2;431;0
39.9442;ARRIVAL;;432;1
39.9442;SERVICE;1;432;1
39.9726;LEAVE;1;432;0
40.3391;ARRIVAL;;433;1
40.3391;SERVICE;2;433;1
40.4861;ARRIVAL;;434;2
40.4861;SERVICE;0;434;2
40.4875;LEAVE;2;433;1
40.6349;ARRIVAL;;435;2
40.6349;SERVICE;2;435;2
40.6638;LEAVE;0;434;1
40.6672;ARRIVAL;;436;2
40.6672;SERVICE;1;436;2
40.7238;LEAVE;1;436;1
40.8353;LEAVE;2;435;0
40.864;ARRIVAL;;437;1
40.864;SERVICE;2;437;1
40.8754;ARRIVAL;;438;2
40.8754;SERVICE;1;438;2
40.8999;LEAVE;1;438;1
40.9434;LEAVE;2;437;0
40.9621;ARRIVAL;;439;1
40.9621;SERVICE;0;439;1
40.9658;LEAVE;0;439;0
41.1727;ARRIVAL;;440;1
41.1727;SERVICE;1;440;1
41.1933;LEAVE;1;440;0
41.2001;ARRIVAL;;441;1
41.2001;SERVICE;1;441;1
41.2235;ARRIVAL;;442;2
41.2235;SERVICE;0;442;2
41.2699;ARRIVAL;;443;3
41.2699;SERVICE;2;443;3
41.2793;LEAVE;2;443;2
41.2964;LEAVE;1;441;1
41.3382;LEAVE;0;442;0
41.3877;ARRIVAL;;444;1
41.3877;SERVICE;0;444;1
41.4722;ARRIVAL;;445;2
41.4722;SERVICE;2;445;2
41.4782;ARRIVAL;;446;3
41.4782;SERVICE;1;446;3
41.4833;LEAVE;2;445;2
41.493;ARRIVAL;;447;3
41.493;SERVICE;2;447;3
41.4956;ARRIVAL;;448;4
41.4987;LEAVE;2;447;3
41.4988;SERVICE;2;448;3
41.5245;LEAVE;2;448;2
41.5418;LEAVE;0;444;1
41.5565;ARRIVAL;;449;2
41.5565;SERVICE;2;449;2
41.7108;LEAVE;2;449;1
41.7275;LEAVE;1;446;0
41.732;ARRIVAL;;450;1
41.732;SERVICE;0;450;1
41.7711;ARRIVAL;;451;2
41.7711;SERVICE;2;451;2
41.7753;ARRIVAL;;452;3
41.7753;SERVICE;1;452;3
41.7959;LEAVE;2;451;2
41.8786;LEAVE;1;452;1
41.9405;ARRIVAL;;453;2
41.9405;SERVICE;1;453;2
41.9591;LEAVE;0;450;1
41.9725;LEAVE;1;453;0
42.3108;ARRIVAL;;454;1
42.3108;SERVICE;0;454;1
42.3706;LEAVE;0;454;0
42.5104;ARRIVAL;;455;1
42.5104;SERVICE;1;455;1
42.6652;ARRIVAL;;456;2
42.6652;SERVICE;2;456;2
42.7104;ARRIVAL;;457;3
42.7104;SERVICE;0;457;3
42.735;LEAVE;0;457;2
42.8233;ARRIVAL;;458;3
42.8233;SERVICE;0;458;3
42.8601;ARRIVAL;;459;4
42.925;LEAVE;1;455;3
42.9251;SERVICE;1;459;3
42.9491;LEAVE;1;459;2
42.9869;ARRIVAL;;460;3
42.9869;SERVICE;1;460;3
43.0957;LEAVE;0;458;2
43.1424;LEAVE;2;456;1
43.2027;ARRIVAL;;461;2
43.2027;SERVICE;0;461;2
43.277;LEAVE;0;461;1
43.2868;ARRIVAL;;462;2
43.2868;SERVICE;0;462;2
43.287;LEAVE;1;460;1
43.2878;ARRIVAL;;463;2
43.2878;SERVICE;2;463;2
43.3805;ARRIVAL;;464;3
43.3805;SERVICE;1;464;3
43.4042;LEAVE;0;462;2
43.4422;LEAVE;1;464;1
43.5302;LEAVE;2;463;0
43.6397;ARRIVAL;;465;1
43.6397;SERVICE;1;465;1
43.7247;LEAVE;1;465;0
43.7455;ARRIVAL;;466;1
43.7455;SERVICE;2;466;1
43.762;LEAVE;2;466;0
43.8666;ARRIVAL;;467;1
43.8666;SERVICE;0;467;1
43.8763;LEAVE;0;467;0
43.9375;ARRIVAL;;468;1
43.9375;SERVICE;2;468;1
43.9396;ARRIVAL;;469;2
43.9396;SERVICE;0;469;2
43.9451;ARRIVAL;;470;3
43.9451;SERVICE;1;470;3
44.0157;LEAVE;0;469;2
44.0336;LEAVE;1;470;1
44.2315;LEAVE;2;468;0
44.64;ARRIVAL;;471;1
44.64;SERVICE;1;471;1
44.7458;LEAVE;1;471;0
45.0065;ARRIVAL;;472;1
45.0065;SERVICE;2;472;1
45.018;LEAVE;2;472;0
45.2042;ARRIVAL;;473;1
45.2042;SERVICE;2;473;1
45.3045;ARRIVAL;;474;2
45.3045;SERVICE;0;474;2
45.3061;ARRIVAL;;475;3
45.3061;SERVICE;1;475;3
45.3148;ARRIVAL;;476;4
45.3414;LEAVE;1;475;3
45.3415;SERVICE;1;476;3
45.3927;LEAVE;0;474;2
45.3934;LEAVE;1;476;1
45.4055;ARRIVAL;;477;2
45.4055;SERVICE;0;477;2
45.4114;ARRIVAL;;478;3
45.4114;SERVICE;1;478;3
45.4361;ARRIVAL;;479;4
45.4775;LEAVE;0;477;3
45.4776;SERVICE;0;479;3
45.4826;LEAVE;2;473;2
45.548;LEAVE;1;478;1
45.5839;LEAVE;0;479;0
45.6024;ARRIVAL;;480;1
45.6024;SERVICE;0;480;1
45.6057;LEAVE;0;480;0
45.6136;ARRIVAL;;481;1
45.6136;SERVICE;0;481;1
45.6246;ARRIVAL;;482;2
45.6246;SERVICE;1;482;2
45.6299;LEAVE;1;482;1
45.7039;ARRIVAL;;483;2
45.7039;SERVICE;2;483;2
45.7293;LEAVE;0;481;1
45.8527;ARRIVAL;;484;2
45.8527;SERVICE;0;484;2
45.87;LEAVE;2;483;1
45.9158;ARRIVAL;;485;2
45.9158;SERVICE;1;485;2
45.9244;LEAVE;1;485;1
46.0669;LEAVE;0;484;0
46.1074;ARRIVAL;;486;1
46.1074;SERVICE;0;486;1
46.1936;ARRIVAL;;487;2
46.1936;SERVICE;1;487;2
46.2085;LEAVE;1;487;1
46.2605;ARRIVAL;;488;2
46.2605;SERVICE;1;488;2
46.3028;LEAVE;0;486;1
46.4019;ARRIVAL;;489;2
46.4019;SERVICE;2;489;2
46.4349;ARRIVAL;;490;3
46.4349;SERVICE;0;490;3
46.4477;LEAVE;1;488;2
46.4878;LEAVE;2;489;1
46.4977;ARRIVAL;;491;2
46.4977;SERVICE;1;491;2
46.5011;ARRIVAL;;492;3
46.5011;SERVICE;2;492;3
46.5191;LEAVE;2;492;2
46.5244;LEAVE;1;491;1
46.5378;ARRIVAL;;493;2
46.5378;SERVICE;1;493;2
46.5827;LEAVE;1;493;1
46.6195;ARRIVAL;;494;2
46.6195;SERVICE;1;494;2
46.6278;LEAVE;1;494;1
46.6757;ARRIVAL;;495;2
46.6757;SERVICE;2;495;2
46.6786;LEAVE;2;495;1
46.6897;ARRIVAL;;496;2
46.6897;SERVICE;2;496;2
46.7228;LEAVE;0;490;1
46.7878;LEAVE;2;496;0
46.7983;ARRIVAL;;497;1
46.7983;SERVICE;1;497;1
46.81;ARRIVAL;;498;2
46.81;SERVICE;0;498;2
46.8479;LEAVE;0;498;1
46.9373;ARRIVAL;;499;2
46.9373;SERVICE;2;499;2
47.0063;LEAVE;2;499;1
47.0106;ARRIVAL;;500;2
47.0106;SERVICE;2;500;2
47.0447;LEAVE;1;497;1
47.0781;LEAVE;2;500;0
47.313;ARRIVAL;;501;1
47.313;SERVICE;0;501;1
47.327;LEAVE;0;501;0
47.3476;ARRIVAL;;502;1
47.3476;SERVICE;1;502;1
47.421;LEAVE;1;502;0
47.6488;ARRIVAL;;503;1
47.6488;SERVICE;2;503;1
47.6754;LEAVE;2;503;0
47.798;ARRIVAL;;504;1
47.798;SERVICE;2;504;1
47.8305;LEAVE;2;504;0
47.8437;ARRIVAL;;505;1
47.8437;SERVICE;1;505;1
47.8834;ARRIVAL;;506;2
47.8834;SERVICE;0;506;2
47.9219;LEAVE;1;505;1
47.9409;ARRIVAL;;507;2
47.9409;SERVICE;2;507;2
48.0112;LEAVE;2;507;1
48.0259;ARRIVAL;;508;2
48.0259;SERVICE;2;508;2
48.0326;LEAVE;0;506;1
48.0678;LEAVE;2;508;0
48.1969;ARRIVAL;;509;1
48.1969;SERVICE;2;509;1
48.2657;ARRIVAL;;510;2
48.2657;SERVICE;0;510;2
48.3173;ARRIVAL;;511;3
48.3173;SERVICE;1;511;3
48.325;ARRIVAL;;512;4
48.3265;LEAVE;1;511;3
48.3266;SERVICE;1;512;3
48.3315;LEAVE;2;509;2
48.3449;LEAVE;0;510;1
48.3843;ARRIVAL;;513;2
48.3843;SERVICE;2;513;2
48.4218;LEAVE;2;513;1
48.5088;ARRIVAL;;514;2
48.5088;SERVICE;2;514;2
48.5139;LEAVE;2;514;1
48.6117;LEAVE;1;512;0
48.9531;ARRIVAL;;515;1
48.9531;SERVICE;2;515;1
49.0195;ARRIVAL;;516;2
49.0195;SERVICE;0;516;2
49.0437;LEAVE;2;515;1
49.1615;ARRIVAL;;517;2
49.1615;SERVICE;2;517;2
49.1743;LEAVE;2;517;1
49.2195;LEAVE;0;516;0
49.2827;ARRIVAL;;518;1
49.2827;SERVICE;1;518;1
49.2985;LEAVE;1;518;0
49.3397;ARRIVAL;;519;1
49.3397;SERVICE;1;519;1
49.352;LEAVE;1;519;0
49.3758;ARRIVAL;;520;1
49.3758;SERVICE;2;520;1
49.4106;ARRIVAL;;521;2
49.4106;SERVICE;0;521;2
49.4158;ARRIVAL;;522;3
49.4158;SERVICE;1;522;3
49.4883;LEAVE;1;522;2
49.5283;ARRIVAL;;523;3
49.5283;SERVICE;1;523;3
49.5319;LEAVE;0;521;2
49.5459;ARRIVAL;;524;3
49.5459;SERVICE;0;524;3
49.5815;LEAVE;2;520;2
49.5942;ARRIVAL;;525;3
49.5942;SERVICE;2;525;3
49.6245;LEAVE;1;523;2
49.6904;ARRIVAL;;526;3
49.6904;SERVICE;1;526;3
49.726;LEAVE;1;526;2
49.7617;LEAVE;2;525;1
49.8766;LEAVE;0;524;0
50.0447;ARRIVAL;;527;1
50.0447;SERVICE;1;527;1
50.1016;LEAVE;1;527;0
50.158;ARRIVAL;;528;1
50.158;SERVICE;1;528;1
50.1836;LEAVE;1;528;0
50.2582;ARRIVAL;;529;1
50.2582;SERVICE;1;529;1
50.276;LEAVE;1;529;0
50.4326;ARRIVAL;;530;1
50.4326;SERVICE;0;530;1
50.4346;ARRIVAL;;531;2
50.4346;SERVICE;1;531;2
50.4457;ARRIVAL;;532;3
50.4457;SERVICE;2;532;3
50.4492;LEAVE;1;531;2
50.4854;LEAVE;2;532;1
50.6724;ARRIVAL;;533;2
50.6724;SERVICE;2;533;2
50.6848;LEAVE;0;530;1
50.7725;ARRIVAL;;534;2
50.7725;SERVICE;0;534;2
50.7979;LEAVE;2;533;1
50.9017;LEAVE;0;534;0
51.0388;ARRIVAL;;535;1
51.0388;SERVICE;2;535;1
51.0912;LEAVE;2;535;0
51.1475;ARRIVAL;;536;1
51.1475;SERVICE;1;536;1
51.2014;ARRIVAL;;537;2
51.2014;SERVICE;2;537;2
51.2018;LEAVE;1;536;1
51.3127;LEAVE;2;537;0
51.393;ARRIVAL;;538;1
51.393;SERVICE;1;538;1
51.4053;ARRIVAL;;539;2
51.4053;SERVICE;2;539;2
51.4137;ARRIVAL;;540;3
