Time;Event;Server id;Customer id;Customers in system
6.3653;SERVICE;0;35;7
6.4123;LEAVE;1;34;6
6.4124;SERVICE;1;36;6
6.4167;LEAVE;1;36;5
6.4168;SERVICE;1;37;5
6.4742;ARRIVAL;;41;6
6.647;LEAVE;1;37;5
6.6471;SERVICE;1;38;5
6.7013;ARRIVAL;;42;6
6.8549;ARRIVAL;;43;7
6.9694;LEAVE;1;38;6
6.9695;SERVICE;1;39;6
7.1722;ARRIVAL;;44;7
7.3137;LEAVE;0;35;6
7.3138;SERVICE;0;40;6
7.4827;ARRIVAL;;45;7
7.5202;LEAVE;0;40;6
7.5203;SERVICE;0;41;6
7.5218;ARRIVAL;;46;7
7.5825;ARRIVAL;;47;8
7.7341;ARRIVAL;;48;9
7.7792;LEAVE;0;41;8
7.7793;SERVICE;0;42;8
7.7853;ARRIVAL;;49;9
7.7944;LEAVE;1;39;8
7.7945;SERVICE;1;43;8
7.831;ARRIVAL;;50;9
7.9017;LEAVE;1;43;8
7.9018;SERVICE;1;44;8
7.9055;ARRIVAL;;51;9
7.9658;LEAVE;0;42;8
7.9659;SERVICE;0;45;8
7.9762;LEAVE;1;44;7
7.9763;SERVICE;1;46;7
8.0396;ARRIVAL;;52;8
8.0396;LEAVE;0;45;7
8.0397;SERVICE;0;47;7
8.0978;LEAVE;1;46;6
8.0979;SERVICE;1;48;6
8.1308;ARRIVAL;;53;7
8.1913;ARRIVAL;;54;8
8.2098;LEAVE;1;48;7
8.2099;SERVICE;1;49;7
8.2513;LEAVE;1;49;6
8.2514;SERVICE;1;50;6
8.272;LEAVE;0;47;5
8.2721;SERVICE;0;51;5
8.2994;ARRIVAL;;55;6
8.4407;ARRIVAL;;56;7
8.4743;LEAVE;1;50;6
8.4744;SERVICE;1;52;6
8.4762;ARRIVAL;;57;7
8.5026;LEAVE;1;52;6
8.5027;SERVICE;1;53;6
8.5207;ARRIVAL;;58;7
8.6043;LEAVE;1;53;6
8.6044;SERVICE;1;54;6
8.6081;LEAVE;1;54;5
8.6082;SERVICE;1;55;5
8.6252;ARRIVAL;;59;6
8.6623;ARRIVAL;;60;7
8.7041;LEAVE;0;51;6
8.7042;SERVICE;0;56;6
8.7247;LEAVE;1;55;5
8.7248;SERVICE;1;57;5
8.7262;ARRIVAL;;61;6
8.733;ARRIVAL;;62;7
8.7705;ARRIVAL;;63;8
8.7771;LEAVE;1;57;7
8.7772;SERVICE;1;58;7
8.8167;LEAVE;1;58;6
8.8168;SERVICE;1;59;6
8.8427;ARRIVAL;;64;7
9.0067;ARRIVAL;;65;8
9.1631;ARRIVAL;;66;9
9.2632;ARRIVAL;;67;10
9.3234;ARRIVAL;;68;11
9.3832;LEAVE;1;59;10
9.3833;SERVICE;1;60;10
9.3883;LEAVE;1;60;9
9.3884;SERVICE;1;61;9
9.418;LEAVE;0;56;8
9.4181;SERVICE;0;62;8
9.4774;ARRIVAL;;69;9
9.4986;LEAVE;1;61;8
9.4987;SERVICE;1;63;8
9.5009;LEAVE;0;62;7
9.501;SERVICE;0;64;7
9.552;ARRIVAL;;70;8
9.5733;ARRIVAL;;71;9
9.5787;LEAVE;0;64;8
9.5788;SERVICE;0;65;8
9.6622;ARRIVAL;;72;9
9.7108;ARRIVAL;;73;10
9.7257;ARRIVAL;;74;11
9.79;ARRIVAL;;75;12
9.8492;ARRIVAL;;76;13
9.913;LEAVE;0;65;12
9.9131;SERVICE;0;66;12
9.9862;LEAVE;1;63;11
9.9863;SERVICE;1;67;11
