Time;Event;Server id;Customer id;Customers in system
37.096;LEAVE;2;269;0
37.1969;ARRIVAL;;270;1
37.1969;SERVICE;0;270;1
37.2416;LEAVE;0;270;0
37.6835;ARRIVAL;;271;1
37.6835;SERVICE;0;271;1
37.7839;ARRIVAL;;272;2
37.7839;SERVICE;3;272;2
37.7997;LEAVE;0;271;1
37.8339;LEAVE;3;272;0
38.0545;ARRIVAL;;273;1
38.0545;SERVICE;0;273;1
38.2323;ARRIVAL;;274;2
38.2323;SERVICE;3;274;2
38.267;ARRIVAL;;275;3
38.267;SERVICE;1;275;3
38.3605;LEAVE;1;275;2
38.3912;LEAVE;0;273;1
38.4242;ARRIVAL;;276;2
38.4242;SERVICE;2;276;2
38.4607;LEAVE;3;274;1
38.5492;ARRIVAL;;277;2
38.5492;SERVICE;0;277;2
38.6562;ARRIVAL;;278;3
38.6562;SERVICE;3;278;3
38.6775;LEAVE;3;278;2
38.7;ARRIVAL;;279;3
38.7;SERVICE;1;279;3
38.7082;LEAVE;1;279;2
38.7178;LEAVE;0;277;1
38.7263;LEAVE;2;276;0
38.8731;ARRIVAL;;280;1
38.8731;SERVICE;2;280;1
38.899;ARRIVAL;;281;2
38.899;SERVICE;0;281;2
38.9682;ARRIVAL;;282;3
38.9682;SERVICE;3;282;3
38.9769;ARRIVAL;;283;4
38.9769;SERVICE;1;283;4
39.0782;ARRIVAL;;284;5
39.1652;LEAVE;0;281;4
39.1653;SERVICE;0;284;4
39.2089;ARRIVAL;;285;5
39.2239;LEAVE;1;283;4
39.224;SERVICE;1;285;4
39.2281;LEAVE;3;282;3
39.2463;LEAVE;1;285;2
39.2717;ARRIVAL;;286;3
39.2717;SERVICE;1;286;3
39.274;LEAVE;1;286;2
39.2866;LEAVE;0;284;1
39.3964;ARRIVAL;;287;2
39.3964;SERVICE;1;287;2
39.4306;LEAVE;1;287;1
39.4319;ARRIVAL;;288;2
39.4319;SERVICE;3;288;2
39.5026;LEAVE;2;280;1
39.5134;LEAVE;3;288;0
39.5363;ARRIVAL;;289;1
39.5363;SERVICE;0;289;1
39.543;LEAVE;0;289;0
39.6278;ARRIVAL;;290;1
39.6278;SERVICE;0;290;1
39.6821;LEAVE;0;290;0
39.7589;ARRIVAL;;291;1
39.7589;SERVICE;3;291;1
39.797;ARRIVAL;;292;2
39.797;SERVICE;2;292;2
39.8563;LEAVE;3;291;1
39.8756;ARRIVAL;;293;2
39.8756;SERVICE;0;293;2
39.902;LEAVE;2;292;1
39.9594;ARRIVAL;;294;2
39.9594;SERVICE;3;294;2
39.9722;ARRIVAL;;295;3
39.9722;SERVICE;2;295;3
39.9862;LEAVE;0;293;2
40.0696;LEAVE;2;295;1
40.1303;ARRIVAL;;296;2
40.1303;SERVICE;2;296;2
40.1597;ARRIVAL;;297;3
40.1597;SERVICE;0;297;3
40.1744;LEAVE;2;296;2
40.1746;LEAVE;3;294;1
40.1757;ARRIVAL;;298;2
40.1757;SERVICE;3;298;2
40.2388;LEAVE;0;297;1
40.2787;ARRIVAL;;299;2
40.2787;SERVICE;2;299;2
40.3261;LEAVE;3;298;1
40.3713;ARRIVAL;;300;2
40.3713;SERVICE;3;300;2
40.5475;ARRIVAL;;301;3
40.5475;SERVICE;0;301;3
40.67;LEAVE;2;299;2
40.713;LEAVE;0;301;1
40.8319;ARRIVAL;;302;2
40.8319;SERVICE;1;302;2
40.9212;ARRIVAL;;303;3
40.9212;SERVICE;0;303;3
40.931;LEAVE;0;303;2
40.995;LEAVE;1;302;1
41.0932;LEAVE;3;300;0
41.0948;ARRIVAL;;304;1
41.0948;SERVICE;2;304;1
41.1398;ARRIVAL;;305;2
41.1398;SERVICE;0;305;2
41.1597;LEAVE;0;305;1
41.2213;LEAVE;2;304;0
41.4541;ARRIVAL;;306;1
41.4541;SERVICE;2;306;1
41.6507;ARRIVAL;;307;2
41.6507;SERVICE;1;307;2
41.6572;LEAVE;1;307;1
41.6621;ARRIVAL;;308;2
41.6621;SERVICE;3;308;2
41.6779;LEAVE;2;306;1
41.6956;ARRIVAL;;309;2
41.6956;SERVICE;2;309;2
41.8244;LEAVE;2;309;1
41.8739;ARRIVAL;;310;2
41.8739;SERVICE;1;310;2
41.9061;LEAVE;1;310;1
41.9188;ARRIVAL;;311;2
41.9188;SERVICE;1;311;2
41.9881;LEAVE;1;311;1
42.2422;LEAVE;3;308;0
42.2512;ARRIVAL;;312;1
42.2512;SERVICE;0;312;1
42.2609;ARRIVAL;;313;2
42.2609;SERVICE;1;313;2
42.3979;LEAVE;0;312;1
42.62;ARRIVAL;;314;2
42.62;SERVICE;3;314;2
42.6479;ARRIVAL;;315;3
42.6479;SERVICE;0;315;3
42.6494;LEAVE;3;314;2
42.709;ARRIVAL;;316;3
42.709;SERVICE;3;316;3
42.7609;LEAVE;3;316;2
42.8693;ARRIVAL;;317;3
42.8693;SERVICE;3;317;3
42.9247;LEAVE;3;317;2
43.1064;LEAVE;1;313;1
43.1316;LEAVE;0;315;0
43.1788;ARRIVAL;;318;1
43.1788;SERVICE;2;318;1
43.2377;LEAVE;2;318;0
43.2552;ARRIVAL;;319;1
43.2552;SERVICE;1;319;1
43.2566;LEAVE;1;319;0
43.2662;ARRIVAL;;320;1
43.2662;SERVICE;3;320;1
43.3081;ARRIVAL;;321;2
43.3081;SERVICE;0;321;2
43.3361;ARRIVAL;;322;3
43.3361;SERVICE;1;322;3
43.4483;ARRIVAL;;323;4
43.4483;SERVICE;2;323;4
43.4744;LEAVE;0;321;3
43.495;ARRIVAL;;324;4
43.495;SERVICE;0;324;4
43.5216;LEAVE;1;322;3
43.6214;LEAVE;3;320;2
43.6738;ARRIVAL;;325;3
43.6738;SERVICE;1;325;3
43.7788;LEAVE;0;324;2
43.7876;ARRIVAL;;326;3
43.7876;SERVICE;0;326;3
43.8221;LEAVE;2;323;2
43.8347;ARRIVAL;;327;3
43.8347;SERVICE;3;327;3
43.914;LEAVE;3;327;2
43.9235;ARRIVAL;;328;3
43.9235;SERVICE;2;328;3
44.0399;LEAVE;0;326;2
44.1084;LEAVE;2;328;1
44.1436;ARRIVAL;;329;2
44.1436;SERVICE;3;329;2
44.2085;LEAVE;1;325;1
44.4675;ARRIVAL;;330;2
44.4675;SERVICE;1;330;2
44.5099;ARRIVAL;;331;3
44.5099;SERVICE;0;331;3
44.5301;ARRIVAL;;332;4
44.5301;SERVICE;2;332;4
44.5721;ARRIVAL;;333;5
44.605;LEAVE;0;331;4
44.6051;SERVICE;0;333;4
44.618;LEAVE;3;329;3
44.6348;LEAVE;1;330;2
44.6431;LEAVE;0;333;1
44.8474;LEAVE;2;332;0
44.8771;ARRIVAL;;334;1
44.8771;SERVICE;2;334;1
44.9761;ARRIVAL;;335;2
44.9761;SERVICE;1;335;2
45.0037;ARRIVAL;;336;3
45.0037;SERVICE;3;336;3
45.0261;LEAVE;1;335;2
45.0817;LEAVE;2;334;1
45.0891;LEAVE;3;336;0
45.183;ARRIVAL;;337;1
45.183;SERVICE;2;337;1
45.2229;ARRIVAL;;338;2
45.2229;SERVICE;3;338;2
45.2653;LEAVE;3;338;1
45.2794;ARRIVAL;;339;2
45.2794;SERVICE;1;339;2
45.3121;LEAVE;2;337;1
45.3912;ARRIVAL;;340;2
45.3912;SERVICE;2;340;2
45.4061;ARRIVAL;;341;3
45.4061;SERVICE;3;341;3
45.4885;ARRIVAL;;342;4
45.4885;SERVICE;0;342;4
45.4889;LEAVE;0;342;3
45.5493;ARRIVAL;;343;4
45.5493;SERVICE;0;343;4
45.5661;LEAVE;2;340;3
45.6798;LEAVE;1;339;2
45.6971;ARRIVAL;;344;3
45.6971;SERVICE;2;344;3
45.7443;ARRIVAL;;345;4
45.7443;SERVICE;1;345;4
45.7519;ARRIVAL;;346;5
45.8211;LEAVE;1;345;4
45.8212;SERVICE;1;346;4
45.8379;ARRIVAL;;347;5
45.8818;LEAVE;1;346;4
45.8819;SERVICE;1;347;4
45.9016;ARRIVAL;;348;5
45.9124;LEAVE;3;341;4
45.9125;SERVICE;3;348;4
45.9138;ARRIVAL;;349;5
45.9243;ARRIVAL;;350;6
45.9589;LEAVE;3;348;5
45.959;SERVICE;3;349;5
45.979;ARRIVAL;;351;6
46.0126;LEAVE;1;347;5
46.0127;SERVICE;1;350;5
46.078;LEAVE;2;344;4
46.0781;SERVICE;2;351;4
46.1074;ARRIVAL;;352;5
46.1205;ARRIVAL;;353;6
46.1351;ARRIVAL;;354;7
46.161;LEAVE;0;343;6
46.1611;SERVICE;0;352;6
46.1737;ARRIVAL;;355;7
46.2152;LEAVE;0;352;6
46.2153;SERVICE;0;353;6
46.2227;LEAVE;0;353;5
46.2228;SERVICE;0;354;5
46.2354;LEAVE;3;349;4
46.2355;SERVICE;3;355;4
46.252;LEAVE;3;355;3
46.3377;ARRIVAL;;356;4
46.3377;SERVICE;3;356;4
46.3545;ARRIVAL;;357;5
46.4067;LEAVE;0;354;4
46.4068;SERVICE;0;357;4
46.4112;LEAVE;2;351;3
46.4291;LEAVE;1;350;2
46.4729;LEAVE;0;357;1
46.5295;ARRIVAL;;358;2
46.5295;SERVICE;1;358;2
46.5373;LEAVE;3;356;1
46.6757;ARRIVAL;;359;2
46.6757;SERVICE;0;359;2
46.7215;ARRIVAL;;360;3
46.7215;SERVICE;3;360;3
46.7287;ARRIVAL;;361;4
46.7287;SERVICE;2;361;4
46.7829;ARRIVAL;;362;5
46.7915;LEAVE;3;360;4
46.7916;SERVICE;3;362;4
46.8178;LEAVE;0;359;3
46.906;LEAVE;3;362;2
46.9071;LEAVE;2;361;1
46.9385;ARRIVAL;;363;2
46.9385;SERVICE;3;363;2
46.9646;ARRIVAL;;364;3
46.9646;SERVICE;2;364;3
47.0003;LEAVE;3;363;2
47.0051;LEAVE;2;364;1
47.0813;LEAVE;1;358;0
47.1787;ARRIVAL;;365;1
47.1787;SERVICE;2;365;1
47.2201;ARRIVAL;;366;2
47.2201;SERVICE;0;366;2
47.2524;ARRIVAL;;367;3
47.2524;SERVICE;3;367;3
47.3977;LEAVE;3;367;2
47.5105;LEAVE;2;365;1
47.5258;LEAVE;0;366;0
47.7858;ARRIVAL;;368;1
47.7858;SERVICE;3;368;1
47.8949;LEAVE;3;368;0
47.9717;ARRIVAL;;369;1
47.9717;SERVICE;0;369;1
47.996;ARRIVAL;;370;2
47.996;SERVICE;2;370;2
48.0553;ARRIVAL;;371;3
48.0553;SERVICE;3;371;3
48.0862;LEAVE;0;369;2
48.1682;LEAVE;3;371;1
48.1941;ARRIVAL;;372;2
48.1941;SERVICE;0;372;2
48.2984;LEAVE;2;370;1
48.3122;ARRIVAL;;373;2
48.3122;SERVICE;1;373;2
48.3528;ARRIVAL;;374;3
48.3528;SERVICE;2;374;3
48.4651;LEAVE;2;374;2
48.6065;ARRIVAL;;375;3
48.6065;SERVICE;3;375;3
48.6205;LEAVE;0;372;2
48.6556;ARRIVAL;;376;3
48.6556;SERVICE;2;376;3
48.8131;LEAVE;3;375;2
48.8212;LEAVE;1;373;1
48.9231;ARRIVAL;;377;2
48.9231;SERVICE;3;377;2
48.9652;LEAVE;2;376;1
48.9953;ARRIVAL;;378;2
48.9953;SERVICE;0;378;2
49.0033;ARRIVAL;;379;3
49.0033;SERVICE;2;379;3
49.1038;LEAVE;3;377;2
49.197;LEAVE;2;379;1
49.2188;ARRIVAL;;380;2
49.2188;SERVICE;2;380;2
49.4741;LEAVE;2;380;1
49.475;LEAVE;0;378;0
49.5397;ARRIVAL;;381;1
49.5397;SERVICE;1;381;1
49.5449;LEAVE;1;381;0
49.6145;ARRIVAL;;382;1
49.6145;SERVICE;0;382;1
49.692;LEAVE;0;382;0
49.8921;ARRIVAL;;383;1
49.8921;SERVICE;0;383;1
50.0675;ARRIVAL;;384;2
50.0675;SERVICE;3;384;2
50.1313;LEAVE;3;384;1
50.1827;LEAVE;0;383;0
50.4448;ARRIVAL;;385;1
50.4448;SERVICE;0;385;1
50.537;ARRIVAL;;386;2
50.537;SERVICE;1;386;2
50.5803;ARRIVAL;;387;3
50.5803;SERVICE;2;387;3
50.5813;LEAVE;2;387;2
50.5947;ARRIVAL;;388;3
50.5947;SERVICE;2;388;3
50.6128;ARRIVAL;;389;4
50.6128;SERVICE;3;389;4
50.6773;ARRIVAL;;390;5
50.6965;LEAVE;1;386;4
50.6966;SERVICE;1;390;4
50.7059;LEAVE;1;390;3
50.7317;LEAVE;3;389;2
50.9208;LEAVE;2;388;1
50.9576;ARRIVAL;;391;2
50.9576;SERVICE;1;391;2
50.9592;ARRIVAL;;392;3
50.9592;SERVICE;2;392;3
50.9765;LEAVE;2;392;2
51.0281;ARRIVAL;;393;3
51.0281;SERVICE;2;393;3
51.148;LEAVE;2;393;2
51.2026;LEAVE;0;385;1
51.2477;LEAVE;1;391;0
51.3168;ARRIVAL;;394;1
51.3168;SERVICE;0;394;1
51.3226;LEAVE;0;394;0
51.4438;ARRIVAL;;395;1
51.4438;SERVICE;1;395;1
51.4458;ARRIVAL;;396;2
51.4458;SERVICE;0;396;2
51.5218;LEAVE;1;395;1
51.5381;ARRIVAL;;397;2
51.5381;SERVICE;2;397;2
51.6873;ARRIVAL;;398;3
51.6873;SERVICE;3;398;3
51.7454;LEAVE;3;398;2
51.7877;ARRIVAL;;399;3
51.7877;SERVICE;1;399;3
51.857;LEAVE;2;397;2
51.8918;LEAVE;1;399;1
52.0642;ARRIVAL;;400;2
52.0642;SERVICE;1;400;2
52.1001;ARRIVAL;;401;3
52.1001;SERVICE;3;401;3
52.1274;LEAVE;0;396;2
52.166;LEAVE;1;400;1
52.2751;LEAVE;3;401;0
52.3145;ARRIVAL;;402;1
52.3145;SERVICE;2;402;1
52.3524;LEAVE;2;402;0
52.3612;ARRIVAL;;403;1
52.3612;SERVICE;3;403;1
52.4537;LEAVE;3;403;0
52.4843;ARRIVAL;;404;1
52.4843;SERVICE;1;404;1
52.5919;ARRIVAL;;405;2
52.5919;SERVICE;0;405;2
52.6236;LEAVE;0;405;1
52.6604;ARRIVAL;;406;2
52.6604;SERVICE;2;406;2
52.7509;LEAVE;2;406;1
52.7778;ARRIVAL;;407;2
52.7778;SERVICE;3;407;2
52.8661;ARRIVAL;;408;3
52.8661;SERVICE;2;408;3
52.9566;LEAVE;1;404;2
52.9734;LEAVE;3;407;1
53.0907;LEAVE;2;408;0
53.1309;ARRIVAL;;409;1
53.1309;SERVICE;0;409;1
53.1345;ARRIVAL;;410;2
53.1345;SERVICE;1;410;2
53.22;ARRIVAL;;411;3
53.22;SERVICE;3;411;3
53.2438;LEAVE;1;410;2
53.2625;LEAVE;0;409;1
53.2696;LEAVE;3;411;0
53.2816;ARRIVAL;;412;1
53.2816;SERVICE;0;412;1
53.3711;LEAVE;0;412;0
53.4074;ARRIVAL;;413;1
53.4074;SERVICE;3;413;1
53.4088;LEAVE;3;413;0
53.4585;ARRIVAL;;414;1
53.4585;SERVICE;3;414;1
53.5696;ARRIVAL;;415;2
53.5696;SERVICE;1;415;2
53.8293;LEAVE;3;414;1
53.9947;ARRIVAL;;416;2
53.9947;SERVICE;0;416;2
54.006;LEAVE;1;415;1
54.0526;LEAVE;0;416;0
54.0628;ARRIVAL;;417;1
54.0628;SERVICE;1;417;1
54.1697;LEAVE;1;417;0
54.3282;ARRIVAL;;418;1
54.3282;SERVICE;0;418;1
54.4502;ARRIVAL;;419;2
54.4502;SERVICE;1;419;2
54.5091;LEAVE;1;419;1
54.7064;ARRIVAL;;420;2
54.7064;SERVICE;3;420;2
54.7867;LEAVE;0;418;1
54.9899;ARRIVAL;;421;2
54.9899;SERVICE;0;421;2
55.1647;LEAVE;3;420;1
55.1731;ARRIVAL;;422;2
55.1731;SERVICE;1;422;2
55.1945;LEAVE;1;422;1
55.3724;ARRIVAL;;423;2
55.3724;SERVICE;1;423;2
55.4304;ARRIVAL;;424;3
55.4304;SERVICE;2;424;3
55.5137;LEAVE;2;424;2
55.5267;ARRIVAL;;425;3
55.5267;SERVICE;2;425;3
55.5376;LEAVE;0;421;2
55.7042;ARRIVAL;;426;3
55.7042;SERVICE;3;426;3
55.7638;LEAVE;2;425;2
55.7788;LEAVE;3;426;1
55.779;LEAVE;1;423;0
55.9179;ARRIVAL;;427;1
55.9179;SERVICE;3;427;1
55.9358;ARRIVAL;;428;2
55.9358;SERVICE;2;428;2
56.0012;ARRIVAL;;429;3
56.0012;SERVICE;1;429;3
56.0124;ARRIVAL;;430;4
56.0124;SERVICE;0;430;4
56.1269;LEAVE;2;428;3
56.1527;LEAVE;1;429;2
56.2158;ARRIVAL;;431;3
56.2158;SERVICE;2;431;3
56.2257;LEAVE;0;430;2
56.4704;LEAVE;2;431;1
56.6012;LEAVE;3;427;0
56.6313;ARRIVAL;;432;1
56.6313;SERVICE;1;432;1
56.6348;LEAVE;1;432;0
56.6737;ARRIVAL;;433;1
56.6737;SERVICE;3;433;1
56.7532;ARRIVAL;;434;2
56.7532;SERVICE;1;434;2
56.7778;LEAVE;1;434;1
56.8346;LEAVE;3;433;0
57.0194;ARRIVAL;;435;1
57.0194;SERVICE;3;435;1
57.1792;ARRIVAL;;436;2
57.1792;SERVICE;1;436;2
57.1896;ARRIVAL;;437;3
57.1896;SERVICE;2;437;3
57.2003;LEAVE;1;436;2
57.2467;ARRIVAL;;438;3
57.2467;SERVICE;0;438;3
57.2708;LEAVE;3;435;2
57.399;ARRIVAL;;439;3
57.399;SERVICE;1;439;3
57.4184;LEAVE;2;437;2
57.4515;LEAVE;1;439;1
57.4525;ARRIVAL;;440;2
57.4525;SERVICE;2;440;2
57.4932;LEAVE;0;438;1
57.5699;ARRIVAL;;441;2
57.5699;SERVICE;3;441;2
57.6093;LEAVE;3;441;1
57.6247;ARRIVAL;;442;2
57.6247;SERVICE;0;442;2
57.6296;LEAVE;2;440;1
57.7368;ARRIVAL;;443;2
57.7368;SERVICE;3;443;2
57.8401;ARRIVAL;;444;3
57.8401;SERVICE;2;444;3
57.9646;ARRIVAL;;445;4
57.9646;SERVICE;1;445;4
57.9977;LEAVE;2;444;3
58.0544;ARRIVAL;;446;4
58.0544;SERVICE;2;446;4
58.0983;LEAVE;1;445;3
58.1689;ARRIVAL;;447;4
58.1689;SERVICE;1;447;4
58.1849;ARRIVAL;;448;5
58.2599;LEAVE;0;442;4
58.26;SERVICE;0;448;4
58.2745;ARRIVAL;;449;5
58.3002;LEAVE;2;446;4
58.3003;SERVICE;2;449;4
58.3033;LEAVE;0;448;3
58.3168;LEAVE;2;449;2
58.3386;ARRIVAL;;450;3
58.3386;SERVICE;2;450;3
58.3502;LEAVE;1;447;2
58.3846;ARRIVAL;;451;3
58.3846;SERVICE;0;451;3
58.3911;LEAVE;0;451;2
58.4051;ARRIVAL;;452;3
58.4051;SERVICE;1;452;3
58.4239;LEAVE;3;443;2
58.5295;LEAVE;1;452;1
58.5734;ARRIVAL;;453;2
58.5734;SERVICE;1;453;2
58.6125;LEAVE;1;453;1
58.6509;ARRIVAL;;454;2
58.6509;SERVICE;1;454;2
58.7031;LEAVE;2;450;1
58.7738;ARRIVAL;;455;2
58.7738;SERVICE;0;455;2
58.844;LEAVE;1;454;1
58.9255;ARRIVAL;;456;2
58.9255;SERVICE;2;456;2
58.9596;LEAVE;0;455;1
58.9814;LEAVE;2;456;0
59.0749;ARRIVAL;;457;1
59.0749;SERVICE;1;457;1
59.0964;ARRIVAL;;458;2
59.0964;SERVICE;0;458;2
59.2071;ARRIVAL;;459;3
59.2071;SERVICE;2;459;3
59.2736;ARRIVAL;;460;4
59.2736;SERVICE;3;460;4
59.3252;LEAVE;3;460;3
59.3615;LEAVE;2;459;2
59.3733;LEAVE;1;457;1
59.4281;ARRIVAL;;461;2
59.4281;SERVICE;1;461;2
59.5776;ARRIVAL;;462;3
59.5776;SERVICE;3;462;3
59.5935;ARRIVAL;;463;4
59.5935;SERVICE;2;463;4
59.6278;LEAVE;1;461;3
59.6441;LEAVE;0;458;2
59.6753;LEAVE;3;462;1
59.7867;ARRIVAL;;464;2
59.7867;SERVICE;1;464;2
59.8777;LEAVE;2;463;1
59.9236;LEAVE;1;464;0
60.1739;ARRIVAL;;465;1
60.1739;SERVICE;1;465;1
60.1793;LEAVE;1;465;0
60.2374;ARRIVAL;;466;1
60.2374;SERVICE;3;466;1
60.3245;ARRIVAL;;467;2
60.3245;SERVICE;1;467;2
60.5161;LEAVE;3;466;1
60.5814;ARRIVAL;;468;2
60.5814;SERVICE;2;468;2
60.6132;LEAVE;2;468;1
60.6956;ARRIVAL;;469;2
60.6956;SERVICE;3;469;2
60.703;ARRIVAL;;470;3
60.703;SERVICE;0;470;3
60.9339;LEAVE;1;467;2
60.975;LEAVE;0;470;1
61.0271;ARRIVAL;;471;2
61.0271;SERVICE;1;471;2
61.04;LEAVE;3;469;1
61.2595;ARRIVAL;;472;2
61.2595;SERVICE;0;472;2
61.284;LEAVE;0;472;1
61.5511;ARRIVAL;;473;2
61.5511;SERVICE;3;473;2
61.6425;LEAVE;1;471;1
61.6709;ARRIVAL;;474;2
61.6709;SERVICE;1;474;2
61.7106;LEAVE;1;474;1
61.7156;LEAVE;3;473;0
61.8514;ARRIVAL;;475;1
61.8514;SERVICE;0;475;1
61.8551;ARRIVAL;;476;2
61.8551;SERVICE;2;476;2
61.865;LEAVE;0;475;1
62.0242;LEAVE;2;476;0
62.1766;ARRIVAL;;477;1
62.1766;SERVICE;2;477;1
62.1899;ARRIVAL;;478;2
62.1899;SERVICE;3;478;2
62.2635;ARRIVAL;;479;3
62.2635;SERVICE;1;479;3
62.2924;LEAVE;1;479;2
62.4129;LEAVE;2;477;1
62.5049;LEAVE;3;478;0
62.7321;ARRIVAL;;480;1
62.7321;SERVICE;0;480;1
62.7556;LEAVE;0;480;0
62.9564;ARRIVAL;;481;1
62.9564;SERVICE;3;481;1
62.9946;ARRIVAL;;482;2
62.9946;SERVICE;0;482;2
62.9981;ARRIVAL;;483;3
62.9981;SERVICE;2;483;3
63.0358;LEAVE;3;481;2
63.1151;ARRIVAL;;484;3
63.1151;SERVICE;1;484;3
63.1662;LEAVE;0;482;2
63.2743;ARRIVAL;;485;3
63.2743;SERVICE;0;485;3
63.2786;ARRIVAL;;486;4
63.2786;SERVICE;3;486;4
63.2792;ARRIVAL;;487;5
63.2849;ARRIVAL;;488;6
63.3122;ARRIVAL;;489;7
63.3611;LEAVE;3;486;6
63.3612;SERVICE;3;487;6
63.3913;LEAVE;1;484;5
63.3914;SERVICE;1;488;5
63.4268;LEAVE;3;487;4
63.4269;SERVICE;3;489;4
63.4616;LEAVE;0;485;3
63.4754;LEAVE;3;489;2
63.6302;ARRIVAL;;490;3
63.6302;SERVICE;3;490;3
63.6572;ARRIVAL;;491;4
63.6572;SERVICE;0;491;4
63.6602;LEAVE;0;491;3
63.6829;LEAVE;2;483;2
63.7038;ARRIVAL;;492;3
63.7038;SERVICE;0;492;3
63.7081;LEAVE;1;488;2
63.7657;LEAVE;3;490;1
63.7939;LEAVE;0;492;0
63.8223;ARRIVAL;;493;1
63.8223;SERVICE;3;493;1
63.842;ARRIVAL;;494;2
63.842;SERVICE;0;494;2
63.9192;ARRIVAL;;495;3
63.9192;SERVICE;1;495;3
63.9219;ARRIVAL;;496;4
63.9219;SERVICE;2;496;4
63.9618;LEAVE;3;493;3
63.9639;LEAVE;2;496;2
64.0214;ARRIVAL;;497;3
64.0214;SERVICE;2;497;3
64.056;LEAVE;2;497;2
64.3062;ARRIVAL;;498;3
64.3062;SERVICE;2;498;3
64.3547;ARRIVAL;;499;4
64.3547;SERVICE;3;499;4
64.3636;ARRIVAL;;500;5
64.3637;LEAVE;1;495;4
64.3638;SERVICE;1;500;4
64.3782;LEAVE;2;498;3
64.3937;LEAVE;1;500;2
64.4425;LEAVE;3;499;1
64.4458;ARRIVAL;;501;2
64.4458;SERVICE;2;501;2
64.692;LEAVE;2;501;1
64.7189;ARRIVAL;;502;2
64.7189;SERVICE;2;502;2
64.719;ARRIVAL;;503;3
64.719;SERVICE;1;503;3
64.778;ARRIVAL;;504;4
64.778;SERVICE;3;504;4
64.7879;LEAVE;1;503;3
64.8107;ARRIVAL;;505;4
64.8107;SERVICE;1;505;4
64.8217;LEAVE;0;494;3
64.8415;ARRIVAL;;506;4
64.8415;SERVICE;0;506;4
64.9269;ARRIVAL;;507;5
64.9782;LEAVE;2;502;4
64.9783;SERVICE;2;507;4
64.987;ARRIVAL;;508;5
64.9906;LEAVE;3;504;4
64.9907;SERVICE;3;508;4
65.0515;LEAVE;3;508;3
65.053;LEAVE;0;506;2
65.0993;LEAVE;1;505;1
65.1624;ARRIVAL;;509;2
65.1624;SERVICE;1;509;2
65.1643;LEAVE;2;507;1
65.4225;LEAVE;1;509;0
65.8097;ARRIVAL;;510;1
65.8097;SERVICE;0;510;1
65.8106;ARRIVAL;;511;2
65.8106;SERVICE;2;511;2
65.8619;LEAVE;2;511;1
65.9124;LEAVE;0;510;0
65.9757;ARRIVAL;;512;1
65.9757;SERVICE;1;512;1
66.0824;ARRIVAL;;513;2
66.0824;SERVICE;3;513;2
66.2112;ARRIVAL;;514;3
66.2112;SERVICE;2;514;3
66.2205;ARRIVAL;;515;4
66.2205;SERVICE;0;515;4
66.2644;LEAVE;1;512;3
66.3424;ARRIVAL;;516;4
66.3424;SERVICE;1;516;4
66.3505;ARRIVAL;;517;5
66.3517;LEAVE;1;516;4
66.3518;SERVICE;1;517;4
66.4362;LEAVE;0;515;3
66.4707;LEAVE;2;514;2
66.5007;ARRIVAL;;518;3
66.5007;SERVICE;0;518;3
66.5445;LEAVE;1;517;2
66.6797;ARRIVAL;;519;3
66.6797;SERVICE;2;519;3
66.7447;ARRIVAL;;520;4
66.7447;SERVICE;1;520;4
66.7509;LEAVE;3;513;3
66.7523;LEAVE;2;519;2
66.7783;ARRIVAL;;521;3
66.7783;SERVICE;3;521;3
66.8168;LEAVE;0;518;2
66.8353;ARRIVAL;;522;3
66.8353;SERVICE;0;522;3
66.8358;LEAVE;1;520;2
66.9321;LEAVE;3;521;1
67.0315;ARRIVAL;;523;2
67.0315;SERVICE;3;523;2
67.0585;LEAVE;0;522;1
67.21;LEAVE;3;523;0
67.2626;ARRIVAL;;524;1
67.2626;SERVICE;0;524;1
67.2714;LEAVE;0;524;0
67.3518;ARRIVAL;;525;1
67.3518;SERVICE;2;525;1
67.4249;ARRIVAL;;526;2
67.4249;SERVICE;0;526;2
67.4724;ARRIVAL;;527;3
67.4724;SERVICE;3;527;3
67.491;ARRIVAL;;528;4
67.491;SERVICE;1;528;4
67.5193;ARRIVAL;;529;5
67.5851;ARRIVAL;;530;6
67.7129;LEAVE;1;528;5
67.713;SERVICE;1;529;5
67.7384;ARRIVAL;;531;6
67.7554;ARRIVAL;;532;7
67.8036;ARRIVAL;;533;8
67.842;LEAVE;3;527;7
67.8421;SERVICE;3;530;7
67.8428;LEAVE;3;530;6
67.8429;SERVICE;3;531;6
67.8437;LEAVE;2;525;5
67.8438;SERVICE;2;532;5
67.8753;LEAVE;1;529;4
67.8754;SERVICE;1;533;4
67.9632;LEAVE;3;531;3
68.0748;ARRIVAL;;534;4
68.0748;SERVICE;3;534;4
68.1508;ARRIVAL;;535;5
68.2055;LEAVE;3;534;4
68.2056;SERVICE;3;535;4
68.2162;ARRIVAL;;536;5
68.3136;LEAVE;0;526;4
68.3137;SERVICE;0;536;4
68.315;LEAVE;3;535;3
68.3651;LEAVE;1;533;2
68.3835;ARRIVAL;;537;3
68.3835;SERVICE;1;537;3
68.3855;ARRIVAL;;538;4
68.3855;SERVICE;3;538;4
68.49;LEAVE;2;532;3
68.6127;LEAVE;1;537;2
68.6601;ARRIVAL;;539;3
68.6601;SERVICE;1;539;3
68.7644;LEAVE;1;539;2
68.8209;LEAVE;0;536;1
