Total Customers;Serviced Customers;Not Serviced Customers;Service Mean Time;Service Rate;Arrival Rate;Servers Number;Time Limit;Delay probability;System load;Average Customers;Mean Service Time;Average Time In System
473;470;3;0.2237;4.4717826390528135;6.81312237444741;2;70;0.39715080822463317;0.7617904227888104;1.2700819406607355;0.2236244649430935;0.18641701570254676
786;379;407;0.4044;2.4415237829775505;9.74251510245888;2;80;;1.9951710424416662;;0.40958028218773035;
128;128;0;0.0952;9.791660245545563;1.3795975367993014;4;90;1.4782135291582372e-05;0.03522378999585157;5.396928570603175e-07;0.102127726547183;3.9119586884187796e-07
974;972;2;0.3074;3.0676043215068796;9.068427694723278;5;100;0.11854341877352338;0.5912384221879472;0.17146284700136127;0.3259872836235856;0.018907670962754856
29;29;0;0.1635;5.6924466589523535;2.9646609830377972;2;10;0.09714706979360914;0.26040305343708026;0.034204296981327306;0.17567138699970558;0.011537338392830066
81;81;0;0.1352;6.549283332918767;4.554277721867204;3;20;0.03383720675851087;0.2317952204518809;0.010209911483079504;0.1526884621060268;0.0022418289148369176
257;256;1;0.1646;5.813761984595192;7.3560142267993065;4;30;0.038776864868851256;0.3163190308740985;0.017940912310800507;0.1720056656343542;0.002438944754271747
367;120;247;0.9211;1.1749402138823757;8.499524160464818;3;40;;2.411335220873265;;0.8511071356521898;
201;201;0;0.0963;9.6783088197931;3.9410952248452347;3;50;0.008515212794098144;0.13573635980648827;0.0013373511668149372;0.10332383669705816;0.0003393349032482346
100;99;1;0.1971;4.841004093936801;1.67617841532001;5;60;3.15124122540181e-05;0.06924920461932137;2.3445690243373705e-06;0.20656871603402838;1.3987586302916052e-06
276;276;0;0.0961;9.273937934309064;4.3374824823074025;3;70;0.012335202466972537;0.1559022180592355;0.002278273282971056;0.10782905892657378;0.0005252524459209082
413;408;5;0.177;5.682143510290541;5.102792485065528;4;80;0.013641288107525325;0.22451001439088128;0.003949252532158883;0.17598992320221557;0.000773939474065869
93;93;0;0.1437;7.952650021103397;1.0838481814815748;3;90;0.00038537585993105424;0.04542922500069964;1.8340522367928983e-05;0.12574424843874296;1.6921671024864627e-05
265;265;0;0.1015;9.340687576348381;2.685834824651984;2;100;0.034882850753001425;0.1437707236591878;0.0058572310415350055;0.10705849990445102;0.0021807860214538527
36;36;0;0.1002;8.088186456824879;3.3666323709644397;4;10;0.00091814140206891;0.10406017433375461;0.00010663880723382405;0.1236371101653068;3.167521590819707e-05
99;99;0;0.2429;4.368940260417212;6.031180927896145;5;20;0.013702985566034121;0.2760935406940171;0.005226235730279941;0.22888845815998982;0.0008665360553365139
223;170;53;0.4866;2.2465444169352775;7.114951327509154;3;30;;1.0556882047934055;;0.4451280786890446;
149;149;0;0.1681;5.556350318357832;4.212351996544293;4;40;0.0077684568983827935;0.18952872637578966;0.0018166538281755163;0.17997425336844997;0.00043126828661656317
87;84;3;0.2808;3.461388007658579;1.4962761439509946;4;50;0.001055308757780577;0.10806908533804735;0.00012786444592045802;0.28890144583254623;8.545511230488868e-05
578;574;4;0.1433;6.978281455309228;9.970815781714663;3;60;0.14889802271069458;0.4762784765642956;0.13540960271187277;0.14330175794775063;0.013580594173668168
444;440;4;0.4385;2.2154063684280274;6.539800944417265;5;70;0.11826111302047904;0.5903928992546565;0.1704573022737985;0.45138445670785177;0.026064601005831876
185;184;1;0.2326;4.389156253588984;2.267026310067323;2;80;0.09585028051705918;0.2582530877333873;0.03337207138213802;0.22783422193782837;0.014720637000964926
511;510;1;0.2021;5.145326923100205;6.3382526924307925;2;90;0.31950986228381556;0.6159232238455915;0.5123807442842957;0.19435111022983778;0.08083943148814281
762;761;1;0.1587;6.600626382234282;7.3265673640867135;4;100;0.02649455585878081;0.2774951549979528;0.01017586378208089;0.15150077312230853;0.0013888992315775088
53;52;1;0.1042;7.927983767037592;5.560833042094125;5;10;0.0008133949709722548;0.14028366367788397;0.00013272520449396355;0.12613547522104285;2.386786358972958e-05
104;102;2;0.1206;8.0450639798814;5.164039657567413;5;20;0.000547096942054333;0.12837783939273387;8.057978162277748e-05;0.12429981942974454;1.56040206826637e-05
159;157;2;0.1364;7.923403880119377;5.250119118423007;4;30;0.004888744664027298;0.1656522625205339;0.0009706164205919473;0.12620838406446772;0.00018487512353500545
346;345;1;0.1152;8.563709138629115;9.080584443412016;5;40;0.0048143299863812996;0.21207129519267265;0.001295778652900411;0.11677183143565766;0.0001426977152159519
112;112;0;0.386;2.4434986361083357;2.1289400840081445;5;50;0.002102037505945835;0.17425342928767285;0.00044358312452498884;0.40924925646476346;0.0002083586700523094
231;231;0;0.1625;6.894728212855048;4.2048419721566574;5;60;0.0004343634313557083;0.1219726678802751;6.0340338636362897e-05;0.14503834946467142;1.435020365472009e-05
568;217;351;0.9393;1.1725882036838857;8.12712370384036;3;70;;2.3103091316308135;;0.852814310137463;
242;242;0;0.0992;8.915775674598502;2.9188177933021042;2;80;0.04402269175794458;0.16368838224687307;0.008616409294146456;0.11216074029868774;0.0029520202713299816
683;681;2;0.2874;3.2260275593193612;7.5045351360761074;4;90;0.14731627842034706;0.5815616108421777;0.20474577476948067;0.3099787530057504;0.02728293905710674
985;976;9;0.2628;3.8854247193359512;9.849257400724088;3;100;0.2953928763182241;0.8449747549870088;1.6100572733878449;0.25737212074228727;0.16346991533285324
19;18;1;0.3003;2.7403582965900886;2.0436043610098107;5;10;0.0010670092558928428;0.14914869807738135;0.0001870397812089219;0.36491578537169045;9.152445785372053e-05
193;192;1;0.1261;8.516052192601569;8.953313004118455;5;20;0.004647559420355247;0.21026909656323528;0.0012374317837750672;0.11742530193377197;0.00013820937380451886
154;130;24;0.8062;1.3063049415540442;5.8136362008589035;4;30;;1.112610849106702;;0.7655180411476903;
57;57;0;0.1127;7.726832056499985;1.5785452438605438;4;40;6.234091204314552e-05;0.051073494037334355;3.3553369829073434e-06;0.12941914521861225;2.125588098255212e-06
207;207;0;0.2066;4.840370460258885;3.8190471696476984;4;50;0.008890174697427285;0.19724973537683715;0.002184470916798234;0.20659575712444858;0.0005719936988889687
75;74;1;0.161;6.891882668898721;1.156659099094479;2;60;0.012826362090276744;0.08391459595751546;0.001174911190223975;0.14509823339168854;0.0010157800091174533
225;225;0;0.0947;9.895217766033026;3.424955240484081;3;70;0.005465197933105094;0.11537409017383485;0.0007127783983580457;0.10105891791817515;0.00020811320099392076
393;393;0;0.2546;3.53716544250907;4.710252284649226;3;80;0.13249350164614018;0.44388200676566153;0.1057536028497392;0.28271224975291376;0.022451791636382532
808;806;2;0.2793;3.7500215080022685;8.471784299868;4;90;0.14082847287318231;0.5647823807003399;0.182753263316174;0.2666651372174997;0.021571992020502872
888;885;3;0.0987;9.919100940269857;9.123997863608032;3;100;0.06441666499296002;0.3066137384342351;0.028484894445927653;0.10081558863265225;0.0031219751332409304
48;48;0;0.139;6.824801133483754;3.51136652092682;4;10;0.0019909259922545335;0.12862523215875837;0.0002938842475311408;0.14652441594141294;8.36951214803889e-05
191;190;1;0.0999;9.75036192660447;9.131705700147299;2;20;0.2299950105424418;0.4682752173142861;0.2025502046358862;0.10256029545646278;0.022180982533484293
195;192;3;0.3136;3.3108968925145703;6.3884590022272505;4;30;0.10675846629646903;0.4823813010207729;0.09949077954222009;0.30203296341267727;0.015573517730572266
359;357;2;0.1699;6.0280903938209045;8.30853832528997;5;40;0.013622008632991046;0.27566070786883484;0.005184107203845732;0.16589001402916093;0.0006239493640013758
76;76;0;0.2309;5.172133004913282;1.6403369634914418;3;50;0.00429167891875241;0.10571634320135742;0.0005073341081833231;0.19334382914168047;0.0003092865182428537
307;307;0;0.1294;7.763802786690581;5.239349445926734;5;60;0.0006847330025252363;0.13496863817583063;0.00010683714480592899;0.12880285956184914;2.0391299704009662e-05
424;422;2;0.3278;3.071465180067646;6.207696991144586;3;70;0.23805018715469076;0.6736955195878066;0.4914837342121924;0.32557751476055347;0.07917328035071694
125;124;1;0.1645;5.771792708353644;1.499860535946972;5;80;8.032087984930894e-06;0.0519720860306085;4.4032919453859364e-07;0.1732563954614444;2.9358009227210015e-07
618;615;3;0.3568;2.7368601426328913;7.054405563838733;3;90;0.29936519043447196;0.8591847587131134;1.8265779084703357;0.3653822073048966;0.2589272606941503
392;388;4;0.3515;2.9593441951650408;3.939524735686511;3;100;0.13242036577855854;0.4437384857229386;0.1056337910880316;0.33791270431935366;0.02681384130708437
69;69;0;0.1132;7.158347230700717;6.5570876780187834;5;10;0.0026048566683004285;0.18320116269008993;0.0005842476121113872;0.1396970512566365;8.910169282468965e-05
64;64;0;0.1136;9.65216551800443;2.9661397490033625;5;20;1.7894077069965547e-05;0.06146060681347717;1.1718003986526782e-06;0.10360369371356867;3.9505906592783056e-07
243;198;45;0.424;2.4732253191826326;7.45514354951198;3;30;;1.0047802076757817;;0.40433032617120646;
142;141;1;0.2638;3.728720308126049;3.5288542919584;3;40;0.06848902829302259;0.3154660759678436;0.03156303032460886;0.268188525114283;0.008944271345103455
370;293;77;0.4927;2.153833199869885;7.5144228247107305;3;50;;1.1629533839427433;;0.46428850667749516;
509;496;13;0.1916;5.480959405364807;8.370280354467512;2;60;0.398030664453092;0.7635780285358996;1.2855297169623516;0.18244980961201646;0.15358263552979073
651;351;300;0.5775;1.5587051609183498;9.266475686324554;3;70;;1.9816610005672872;;0.6415581503629751;
590;409;181;0.7521;1.2407604753069115;7.61748359688103;4;80;;1.5348416854987237;;0.8059573301225947;
539;538;1;0.266;3.6619644501649846;5.727186803428167;3;90;0.1711397828814328;0.5213219007965462;0.18638604327651892;0.2730774734732737;0.03254408310288611
103;102;1;0.1407;6.104018398629021;1.365008397159313;3;100;0.001605168487842823;0.07454151828167806;0.00012928910215350667;0.16382650488481532;9.471670828001292e-05
22;21;1;0.1459;6.813734479392589;3.1903128895368686;5;10;0.00012947610979657567;0.09364359292794953;1.337730723265157e-05;0.14676239630769192;4.193101960790287e-06
149;147;2;0.1923;5.097754245234892;7.217168704943984;5;20;0.015065294394812254;0.283150907546797;0.005950697050829061;0.19616481138429662;0.000824519599597644
134;133;1;0.1566;6.622254892440288;3.710352723959975;2;30;0.10921966746536414;0.280142699444835;0.0425043858728909;0.15100596643321018;0.011455618652753567
87;86;1;0.3115;3.891652453521277;1.9619364550973915;2;40;0.09214267723145417;0.2520698441766268;0.03105422359415453;0.2569602532454232;0.01582835341759985
145;144;1;0.1721;6.1212191807468095;2.888468245766583;4;50;0.0014546978579586766;0.11796948289532495;0.00019456237708831577;0.16336614822506595;6.735832300509851e-05
276;275;1;0.1022;9.242138670462184;4.46416246873506;4;60;0.0015837517403724346;0.12075566673227091;0.00021751291434122125;0.10820006447165671;4.872423794263351e-05
268;267;1;0.1443;7.029554788824322;3.683179154252138;3;70;0.016613668773707593;0.1746520827609976;0.0035156226762357453;0.14225651979977635;0.0009545076492347778
209;209;0;0.1315;7.785379520715437;2.7404701555222943;4;80;0.0004925567540445989;0.0880005319018301;4.752772108316385e-05;0.1284458898039829;1.7342907744275635e-05
141;141;0;0.11;8.842451529898696;1.5309216719003262;2;90;0.013605820164015469;0.08656658544996657;0.0012894310357863621;0.11309080933254;0.0008422580066985381
277;269;8;0.652;1.4394629260406462;2.8359233872277523;2;100;0.494349539257738;0.9850630175756517;32.601327031393886;0.6947035466558191;11.495841946302791
17;17;0;0.0784;9.634010150219225;1.5747655211714133;2;10;0.012199392895078815;0.08172949252786385;0.0010857913679570871;0.103798935687985;0.0006894939934609469
108;108;0;0.1642;5.328999014224372;6.095080002084995;4;20;0.02897280319271241;0.28593925359226796;0.011601900484065257;0.18765250234251515;0.001903486169188345
169;168;1;0.2828;3.5866325624078748;5.918345821386342;3;30;0.18482729902425898;0.5500373696316672;0.22593414326031933;0.2788130600500245;0.0381752182246416
241;240;1;0.1639;6.188125932399865;5.8152970338288865;4;40;0.015793006130475164;0.23493772982952252;0.004849766028392422;0.16159981405100174;0.0008339670355925494
178;178;0;0.1968;4.954516724041231;3.4418724695297698;2;50;0.1518901532693334;0.3473469423191644;0.08083709972028126;0.20183603279561318;0.023486372733422415
130;130;0;0.1054;9.067825121916695;1.958184118315439;2;60;0.02061087230181786;0.10797429879754515;0.002494821036428232;0.11028002707981502;0.0012740482435198402
639;637;2;0.1421;6.945610267702948;8.682493868144253;5;70;0.009348247632886277;0.25001385143988875;0.0031163127471072164;0.1439758295466123;0.0003589190841286801
229;229;0;0.2734;3.7715785646557713;3.081896815981567;3;80;0.049477554060594876;0.2723790373313576;0.018521523205032073;0.26514097024816163;0.006009780440729346
442;440;2;0.1558;6.087182176737137;4.811518706940778;2;90;0.1829417907136105;0.3952172423332874;0.1195499526347129;0.16427962412914376;0.02484661494971599
609;566;43;0.3374;2.8165449371181444;5.915719795006894;2;100;;1.0501731602158972;;0.3550449299854552;
103;102;1;0.1002;9.395356458947917;9.354448139510941;2;10;0.24863845871835027;0.49782295011287114;0.24648265200193287;0.10643555722120829;0.026349245655748452
145;140;5;0.3007;3.3785874598953436;6.686306858999131;4;20;0.11205509844737362;0.49475608803732496;0.10972906518971678;0.295981682247461;0.016411012462288047
152;152;0;0.1029;9.43335305234234;4.948085346598561;3;30;0.016660987474646952;0.17484363969500505;0.0035303220469674783;0.10600684554594253;0.0007134723432760332
58;58;0;0.1599;5.502240784577941;1.343887471200258;2;40;0.025893052919431895;0.12212183397780393;0.003601988558541509;0.1817441364621608;0.0026802754216649458
82;82;0;0.1219;8.960750527491719;1.716394777036963;5;50;1.8448316660062869e-06;0.03830917447754042;7.348929229550592e-08;0.11159779495389195;4.28160777920634e-08
261;259;2;0.621;1.533940841718046;4.316641818788617;5;60;0.10879262556581121;0.5628172484088614;0.1400566832640945;0.6519156233430612;0.03244575045686759
313;313;0;0.1852;5.384771249415473;4.50404446037239;2;70;0.19785605541864207;0.41822059394457217;0.1422317052673932;0.18570891012474336;0.03157866369188408
484;480;4;0.5019;1.984513517270055;6.165896219655601;4;80;0.20828733895055687;0.7767516025964839;0.7246973604830633;0.5039018335212069;0.11753317517295833
152;152;0;0.2749;3.825942234030436;1.5036475749346865;3;90;0.007735139703838187;0.1310045546044632;0.0011661033864721628;0.26137352286852245;0.000775516421474503
968;968;0;0.1009;9.420462178253716;9.394215039920093;2;100;0.24912895463807364;0.49860690814118375;0.24774457370368516;0.10615190434163724;0.026372035625213074
72;70;2;0.1416;6.639870810496476;5.73442391609147;5;10;0.002023884543169308;0.17272697254971728;0.0004225684125218395;0.15060533985377766;7.368977576562882e-05
96;94;2;0.2528;3.466123107926809;4.680188446048087;2;20;0.35241595039798673;0.6751330377367131;0.7323848798950391;0.28850677510936124;0.15648619459189916
213;213;0;0.1379;7.30877518342734;7.5263638405054465;2;30;0.25926075416492733;0.5148854391890101;0.27517126480293946;0.13682183059447522;0.03656098358174242
348;339;9;0.1869;5.211879534344914;8.749359821261226;2;40;0.4337693120636665;0.8393670425040763;2.2666062448930937;0.1918693617936223;0.25905966735819547
105;105;0;0.0969;9.329630351518002;1.878958936485882;3;50;0.001190356589354076;0.06713231091662565;8.566208219376959e-05;0.10718538273462168;4.559018322879311e-05
258;256;2;0.1263;8.223788491177508;4.116412024112247;4;60;0.0018024885036841448;0.12513733872558674;0.00025782174096437876;0.12159845806744682;6.263263722245615e-05
553;553;0;0.1136;8.617774661581544;8.326114783951336;5;70;0.003265412240331545;0.19323120204267022;0.000782107010040175;0.11603923742147126;9.39342094523719e-05
787;786;1;0.1183;8.030177284595888;9.737809375255075;3;80;0.11224062972718393;0.40421728479705754;0.07615125688361044;0.1245302518934766;0.007820163031443169
300;300;0;0.1473;7.269497685020329;3.04946508828406;4;90;0.0009448366141959536;0.10487193271165932;0.00011069571544956593;0.13756108651917173;3.6300043530537554e-05
742;740;2;0.2164;4.7355326027525075;7.599336557230008;3;100;0.1776735936728359;0.5349160059147255;0.2043511500990578;0.21116948902827834;0.026890656646156582
93;91;2;0.3289;3.0402873358871427;9.67461717752472;5;10;0.1328803227850345;0.6364278180767219;0.23260507294052524;0.3289162797858395;0.024042819335621295
123;122;1;0.2899;2.9387513687224547;7.0149804155501405;5;20;0.07707279642037734;0.47741231124290173;0.07041019653662134;0.34028057311793747;0.010037119473711248
88;88;0;0.4689;2.1493838270756322;3.5343795504568316;3;30;0.18392853254982464;0.5481229094488241;0.22310368128840802;0.46524961591460423;0.0631238603843696
267;263;4;0.4505;2.1227479444515076;6.519847947093045;4;40;0.20607831546818312;0.7678547003348642;0.6816343186684819;0.47108748950332296;0.10454757905395586
287;180;107;0.5298;1.9804330395711909;5.4518698665326815;2;50;;1.3764337792791863;;0.5049400711960061;
455;451;4;0.2269;4.454434211037286;7.58397009271764;3;60;0.19293854543305436;0.567522138870516;0.2531849738822811;0.22449540224933168;0.03338422630719458
99;99;0;0.1707;7.254041685208462;1.484323204012362;3;70;0.00124570628341945;0.06820672155032363;9.118496942588508e-05;0.13785418438373126;6.143201775691278e-05
789;681;108;0.2142;4.234126585855504;9.077707335349196;2;80;;1.0719692894485164;;0.23617621715434617;
464;463;1;0.1272;7.537107901966323;4.995060635812209;2;90;0.14159203399804257;0.3313645433223179;0.07017064263532878;0.13267688522000784;0.014048006170783724
812;683;129;0.6964;1.4428551071550864;8.078883798656339;5;100;;1.1198468589941337;;0.6930702847715078;
19;18;1;0.1667;6.841671316316391;1.3435572606831343;5;10;2.08161362344203e-06;0.03927570321827492;8.509916857864382e-08;0.1461631162571557;6.333869874319683e-08
190;188;2;0.1072;9.163485150384533;9.49317595779615;5;20;0.004372532829895752;0.20719575144174884;0.0011427413854573976;0.1091287849097498;0.0001203750347131126
77;77;0;0.2019;5.1468551541114;3.0629986479481204;3;30;0.023019692199635785;0.19837347637429575;0.005696538515285205;0.194293402486989;0.00185979139073446
358;358;0;0.158;6.692734981938985;8.649301298790682;4;40;0.04113564508614188;0.32308545468077277;0.0196336874250138;0.14941574747821332;0.002269973810226604
408;407;1;0.157;6.199229211210991;7.848072151267859;5;50;0.009823092134670726;0.25319509519264166;0.0033303995891210943;0.16131037681128985;0.00042435894126980814
148;148;0;0.4259;2.502496141177045;2.4237590538139555;4;60;0.017386962525485095;0.24213414497753674;0.005555042857472477;0.399601015780049;0.002291912163765299
465;463;2;0.1686;5.501601671910594;6.827915937045073;4;70;0.036719476287705326;0.31026946079658096;0.016517946445690306;0.1817652494010386;0.002419178355151045
601;600;1;0.1499;6.363643589393786;7.865881740810182;5;80;0.00894286862780467;0.24721314543511394;0.0029368136136894187;0.15714267871109075;0.00037336101793299125
624;623;1;0.1596;6.0775300012941775;6.59019228313256;4;90;0.024690333447594262;0.27108843073292993;0.009182545634872093;0.16454052876531344;0.001393365358758135
151;150;1;0.3626;2.6508413128923913;1.480921480282221;5;100;0.00029166426917286327;0.11173218653864686;3.668745623337654e-05;0.37723872611177844;2.477339732177088e-05
104;48;56;0.5229;1.56793986102509;9.226678324031653;3;10;;1.9615289577070516;;0.6377795633986998;
44;44;0;0.1405;7.839781116856821;1.765955642121436;3;20;0.0016387280138498966;0.07508524433691735;0.00013303311745033067;0.12755458157496707;7.533208325126359e-05
53;52;1;0.5404;1.6206323651905135;1.862348417599827;3;30;0.1014905914555824;0.3830497398425292;0.0630130938653021;0.6170430885368904;0.03383528735536642
226;225;1;0.115;7.855159302754346;5.165955907298906;2;40;0.13996224805749535;0.3288256614660575;0.06857112400678421;0.12730486568863836;0.01327365646112098
199;199;0;0.1378;7.3907411023556735;3.94086257740131;5;50;0.00023568164017069435;0.10664323165494802;2.8134170624913997e-05;0.13530442835851292;7.1390894943274775e-06
459;451;8;0.2055;4.945554270826692;7.172074110976682;2;60;0.3787111463498778;0.7251031652088016;0.9989371144514257;0.20220180494204573;0.13928148245464686
103;101;2;0.1664;6.058974140746681;1.4287044821041195;2;70;0.02426528918541865;0.1178998662905708;0.0032432535050553424;0.1650444409846523;0.002270066025325862
374;374;0;0.1942;4.9760378995178325;4.913129973717245;5;80;0.0035776474965670043;0.19747156564837726;0.000880322269273692;0.20096309959715095;0.00017917748441074628
369;366;3;0.2474;3.980444617796523;4.3470243249377365;4;90;0.025228342819596527;0.2730237914567533;0.0094747774794163;0.2512282159457793;0.002179600750118188
807;805;2;0.1242;7.898056002934016;7.963029855220446;3;100;0.0782401806520396;0.33607552087341885;0.03960481996454806;0.12661343495519836;0.004973586773454544
68;68;0;0.1086;9.788470544570751;7.119199419776042;2;10;0.16244687535744357;0.3636522880341485;0.09283317406019463;0.10216100620077541;0.013039833355744795
118;114;4;0.4692;1.8941627144064053;6.492391979991455;5;20;0.14671575465600753;0.68551576172547;0.3198124105105137;0.52793774916712;0.04925956588821592
63;62;1;0.6764;1.6594603110045638;1.886956713407936;2;30;0.29186362777202773;0.5685452977979497;0.38460049762148335;0.602605553967509;0.20382051951095162
110;108;2;0.4325;1.9318431450652318;3.008201620783533;5;40;0.021316979501513;0.3114333198808391;0.009641502976645774;0.5176403697962928;0.003205072063665232
62;62;0;0.3371;3.04178634545906;1.3847692989595402;3;50;0.011482477934104384;0.15174956880483484;0.0020541823631687207;0.32875418797669764;0.0014834112546488073
192;192;0;0.5429;1.8065392416710744;3.4660825373774378;3;60;0.2243485834428235;0.6395437304333085;0.39805308462225253;0.5535445767981136;0.11484235598250749
125;124;1;0.1336;8.512175158861798;1.3022142639825065;3;70;0.0005390070945681573;0.050994183416867546;2.8963180375821972e-05;0.11747878554389553;2.2241486041817043e-05
710;708;2;0.2763;3.465570509655774;9.454634125729736;5;80;0.10265541660944054;0.5456321895276539;0.12327479729088678;0.2885527786013297;0.013038558198186443
783;782;1;0.1079;9.34269363686629;8.804531579710371;3;90;0.0678707266545635;0.3141325161645627;0.031085308227020093;0.10703551233383034;0.003530603297358229
671;670;1;0.2175;4.365385334353125;6.606167722517033;2;100;0.394612799575739;0.756653447123008;1.2269955400961599;0.2290748521397557;0.18573484531946746
23;23;0;0.1793;7.3820279603933985;2.357044304359989;2;10;0.04210614888373188;0.15964747878267171;0.007999191221319786;0.13546413063798646;0.0033937381688257306
51;51;0;0.1124;8.926681390272126;2.4520713764077113;5;20;1.0477536289136983e-05;0.05493802834903153;6.090766562906429e-07;0.11202371366023577;2.483927108120895e-07
125;124;1;0.641;1.569463981146539;4.553775150687331;4;30;0.19482174923247503;0.7253710829605446;0.5145782343260131;0.6371602101180245;0.11300036064546237
44;44;0;0.1511;5.770585904928155;1.1218783081270902;3;40;0.0010758396574718895;0.0648044136597979;7.455034990836819e-05;0.1732926285953021;6.645136942956461e-05
375;374;1;0.1861;5.528430191399152;7.389268426621971;4;50;0.045116299132558775;0.3341485815502299;0.022641008102136585;0.1808831739533853;0.003064039197786593
314;314;0;0.1628;6.169528341594133;5.595032340709516;3;60;0.0624578621141425;0.3022938994643809;0.02706100846215672;0.16208694484116948;0.004836613412448133
401;361;40;0.3578;2.8474450147802446;5.5530471350997;2;70;0.4905228267010514;0.9750929528534309;19.2036152947109;0.3511920317369768;3.458212190083655
379;211;168;0.7107;1.4050901088180485;4.962595136474848;2;80;;1.765934834118698;;0.7116981279166449;
395;347;48;0.9534;1.018767217015824;4.499499906288131;4;90;;1.1041530958043781;;0.9815785032121499;
170;170;0;0.1111;9.088589736161273;1.8116661502091775;5;100;2.2378038784513913e-06;0.039866826489064665;9.291850484922494e-08;0.11002807135426576;5.128897773935691e-08
36;34;2;0.1614;5.308791594394927;3.589194901924507;2;10;0.1458874445209691;0.33804255056028315;0.07450050434862782;0.18836678408242838;0.020756884589544312
24;24;0;0.7273;1.0610283563596423;1.6268388625915764;4;20;0.06434760675605206;0.38331653740462074;0.03999702166196677;0.9424818799668758;0.02458573038896487
168;167;1;0.3191;3.1921871281955476;5.842684825382812;2;30;0.46655578347420595;0.915153872681254;5.0322901652804255;0.3132648431438515;0.8612975568044114
185;99;86;0.7736;1.4535626808845232;4.3490717015719635;2;40;;1.4960041829518707;;0.6879648281775362;
248;246;2;0.2865;3.579586093560517;5.722226820572974;5;50;0.02338365742812948;0.31971444021793205;0.010989639332161186;0.27936190773535136;0.0019205179516216344
526;462;64;0.2423;4.247710579994994;8.955355506208834;2;60;;1.0541390871102367;;0.23542093585885943;
462;461;1;0.117;8.66770714091075;6.659289408075209;3;70;0.04290219365635002;0.25609577018909646;0.01476946881995493;0.11537076457972323;0.0022178745981583452
751;234;517;0.6631;1.6256603565934937;9.079408942328284;2;80;;2.792529480559464;;0.6151346410977628;
241;238;3;0.4727;2.0437479682791726;2.8851175191054828;5;90;0.014903934405166049;0.2823359400361621;0.0058633510653046846;0.4892971225028279;0.002032274604579223
380;380;0;0.235;4.783671646163936;3.5925842530377423;5;100;0.0011006276198729553;0.1502019586113802;0.00019453613229863747;0.20904444827476984;5.4149358399638275e-05
20;20;0;0.0985;7.184090707592197;1.4844251249248956;4;10;6.512490590663848e-05;0.05165668089895305;3.5473824882137586e-06;0.1391964607216322;2.3897348735546617e-06
29;29;0;0.0907;7.024500000278509;1.5980682172150955;4;20;9.42353937600344e-05;0.0568748030874701;5.6828292590609715e-06;0.1423588867478613;3.5560617487057367e-06
184;90;94;0.6247;1.6535088086306715;6.469356305961727;2;30;;1.956250935040143;;0.6047745223856019;
206;206;0;0.1285;8.13877185529251;5.227098684313881;2;40;0.13503028951128485;0.3211233081140359;0.06387223745007219;0.1228686609945598;0.012219443578088135
210;209;1;0.1153;8.939246577715725;3.604453961707348;4;50;0.0008163957686264398;0.10080418775707398;9.152190348776592e-05;0.11186625084186158;2.539133651312169e-05
601;599;2;0.1495;6.797759307895948;9.348655857358949;4;60;0.04871139282156262;0.3438138743195866;0.025522716854335725;0.1471072973764235;0.0027300948118916045
439;438;1;0.1379;7.418666244711995;6.489097308092644;2;70;0.21020344061092158;0.43734932223956396;0.16339148945760923;0.134795119097425;0.025179386546390885
481;480;1;0.2341;3.959708563940333;6.2787845736348515;4;80;0.06979323553082685;0.39641708930383945;0.04583832774575552;0.25254383848009593;0.007300509709830552
634;632;2;0.2448;4.050069055301764;6.886992931526606;3;90;0.1926167437017482;0.5668210292621351;0.252041830960014;0.24690937027134016;0.03659678955182913
665;664;1;0.1041;9.784464723860456;7.224266706697656;5;100;0.0010210459759965199;0.14766810266238714;0.00017689813378736933;0.10220283155208214;2.4486656012210363e-05
81;79;2;0.3939;2.269972714622813;7.4086458949859875;4;10;0.2174421749051556;0.8159399722363001;0.9639233695155613;0.4405339295746397;0.1301079013869355
196;193;3;0.1634;5.146527931102912;9.676428332214048;4;20;0.10144317600302342;0.47004643041645594;0.08997581204670516;0.19430575591682409;0.009298452792459007
163;160;3;0.1924;4.606187204002573;5.3509928887548766;2;30;0.299150690727953;0.5808483949702588;0.4145545346325141;0.21709929616647888;0.07747245104804781
199;199;0;0.1198;9.748231566777395;4.8888836897565255;5;40;0.00017783863008643907;0.10030298636766402;1.9826392017450436e-05;0.1025827087866957;4.055402679959814e-06
112;108;4;0.43;2.308280370307887;2.130550855344797;3;50;0.06489754322856264;0.30766783254910185;0.02884003864273663;0.4332229363743263;0.01353642348897103
192;191;1;0.2929;3.165905817786661;3.06824847288014;5;60;0.003308330127561177;0.19383068540081871;0.000795435753438701;0.3158653660452594;0.0002592475024332146
161;161;0;0.1291;8.412957162833097;1.9277649654012778;4;70;9.686975910100289e-05;0.057285593165676336;5.886450413494498e-06;0.11886426860911842;3.0535104222465166e-06
164;164;0;0.1657;5.937276987651696;2.359344557363504;4;80;0.0007734826267486424;0.09934455484687892;8.531707397058441e-05;0.16842737875962205;3.616134561792181e-05
848;846;2;0.185;5.255594914543316;9.650542553130311;3;90;0.2127663641638143;0.6120805674745636;0.33571444479865736;0.19027341647522977;0.034787105797462435
937;936;1;0.1171;8.61817748912516;9.62205026271118;3;100;0.09600862563190989;0.37216106208274147;0.05691057041286082;0.11603381355998403;0.005914599161200523
