Total Customers;Serviced Customers;Not Serviced Customers;Service Mean Time;Service Rate;Arrival Rate;Servers Number;Time Limit;Delay probability;System load;Average Customers;Mean Service Time;Average Time In System
139;139;0;0.2168;4.7563650897783605;3.4387150070726538;4;40;0.006607527042801833;0.1807428016019316;0.0014577387317581427;0.21024458407304447;0.0004239196120527307
140;140;0;0.1536;7.30675844521996;2.7377471285703083;3;50;0.006792367340560618;0.12489565421272535;0.000969412581181132;0.13685959478435944;0.00035409135163165105
255;255;0;0.1197;8.768190789771534;4.1491180677708535;2;60;0.08302162967653001;0.2366005808524933;0.025730915313929664;0.11404861321751145;0.006201538470018472
116;116;0;0.1593;6.642286915339607;1.599226182649579;3;70;0.0019799448117790485;0.08025479793494758;0.00017276531634512028;0.15055055777410242;0.00010803057017168437
616;614;2;0.11900000000000001;8.437833397426916;7.548359049978398;4;80;0.013471425139760851;0.22364624585620047;0.003880748489666357;0.11851383559018196;0.0005141181631625569
703;441;262;0.3913;2.5480125693192064;7.944431794134996;2;90;;1.5589467433941346;;0.3924627421548342;
939;931;8;0.2903;3.5659266419139763;9.343676867155132;5;100;0.09473307370353047;0.5240532296615057;0.10430824689657807;0.2804320168132398;0.01116351179301182
23;22;1;0.4384;2.3734098148262284;2.0399199725277968;5;10;0.001982329940134898;0.17189782900406111;0.0004114929594606878;0.4213347369481642;0.00020172014834031961
121;110;11;0.313;3.0823887662619547;6.396788939656073;2;20;;1.037635000761686;;0.3244237102553129;
30;30;0;0.2622;3.608571873680528;1.1896906701648011;2;30;0.04457554006740151;0.1648423132211841;0.008798260800466147;0.2771179388980993;0.007395418843830533
374;367;7;0.1546;6.893315328315222;9.597996730809754;2;40;0.363658020486992;0.6961814652076548;0.8332999621309745;0.14506807716924905;0.08682019649538593
324;322;2;0.1487;6.367263440009098;7.025146241032151;2;50;0.2817452815662445;0.5516613461357044;0.346675398064747;0.15705334158414702;0.04934778382831397
202;202;0;0.1194;7.441054935023348;3.1262802571275685;3;60;0.009263972365046605;0.14004646224793033;0.0015086705259434769;0.1343895467419852;0.000482576865111142
555;475;80;0.5525;1.848353676786962;7.634142403500488;4;70;;1.032559744838864;;0.5410219984187897;
438;437;1;0.1672;5.595568143918727;5.500544024934776;4;80;0.018222450146868945;0.24575449192379045;0.00593738899270699;0.1787128624439686;0.0010794185022048608
812;805;7;0.1732;5.714539933586727;8.856301848601706;5;90;0.020959538434090062;0.3099567752269798;0.00941470144194727;0.1749922148802538;0.0010630511022423797
796;792;4;0.2822;3.4559273880300467;7.764525897903951;4;100;0.13961008123951896;0.5616817879910593;0.1789029930852851;0.28935793138004023;0.02304107107603058
12;10;2;1.0969;1.3250920919960711;1.5138324240582282;4;10;0.028873742823016326;0.2856089084679853;0.011543534443272736;0.7546645293865093;0.007625371381812025
161;161;0;0.2307;4.080030288821689;7.741029051892053;3;20;0.22139736999090845;0.6324323190361787;0.3809335243096163;0.2450962196873297;0.049209675064649065
76;76;0;0.2838;3.63044095021765;1.7743204574205065;5;30;0.00015787870956140531;0.09774682920068613;1.7104005568915813e-05;0.2754486338470947;9.63974996590046e-06
190;190;0;0.2553;3.617094596938992;4.7631725881527505;3;40;0.12997881763167315;0.4389501445150335;0.10169189106019633;0.2764649840361548;0.02134961292671412
313;312;1;0.2349;4.000715707079733;6.916154596723428;4;50;0.0850522425831874;0.4321823333062935;0.06473570444993385;0.2499552763097821;0.009360071922134708
280;278;2;0.1889;5.492229137018044;3.998335797766898;5;60;0.000959317463058667;0.14559974458522895;0.00016347885749365258;0.18207543331721607;4.088672531830789e-05
634;438;196;0.3031;3.3547479211837365;8.68850234273445;2;70;;1.2949560662770567;;0.2980849898394589;
771;768;3;0.2624;3.927019801031912;9.334992833484131;4;80;0.15211031200844874;0.5942797150546041;0.22280392731513;0.25464602947436826;0.02386760560928809
602;601;1;0.1152;8.099790207353227;5.976771708955827;5;90;0.0010183102987217922;0.14757843242729768;0.00017629849281953797;0.12345998777748228;2.9497277360513103e-05
427;427;0;0.1115;9.668220936877178;4.383895920276841;3;100;0.011361105916575787;0.1511445228272036;0.002022922604292289;0.10343164544220672;0.00046144403085293634
41;40;1;0.1623;5.672029025974278;4.5063751062659705;4;10;0.00909978175234167;0.198622710040342;0.0022553962223171324;0.17630375222352304;0.0005004901210245628
171;169;2;0.2103;4.578867291428329;8.513491527494992;3;20;0.21605815253593055;0.6197669267413439;0.35216741154843195;0.21839462390010886;0.041365802786210513
251;243;8;0.1994;5.1057725534418426;8.870677067629698;2;30;0.4467955227131117;0.8686909742630331;2.955830612127878;0.1958567463656194;0.33321364193428976
364;363;1;0.1127;8.920723030834619;8.946947115424354;2;40;0.25091824430401155;0.5014698407572508;0.25239783327321674;0.11209853691718533;0.028210497951651918
211;211;0;0.2233;4.047342482753228;4.038154256600045;5;50;0.003737854111741468;0.19954596250787587;0.0009318132728499248;0.2470757056664363;0.00023075227285509204
151;151;0;0.1428;6.6090087076672575;2.5388100804426017;4;60;0.0006821587102379409;0.09603596366491662;7.247165426593725e-05;0.15130862194808092;2.8545520133314947e-05
128;127;1;0.2461;4.080374938206783;1.6599591375774527;3;70;0.008492985577425071;0.13560511494784025;0.0013323682328448532;0.24507551760414284;0.0008026512235652461
558;555;3;0.2698;3.7450231676067673;6.675084668083872;4;80;0.09085590330907603;0.4455970209891613;0.0730247155706789;0.2670210450631321;0.010939893529716251
724;722;2;0.1956;5.206549546654768;7.923536054399858;2;90;0.396721796569415;0.7609200664853719;1.2626470627796345;0.19206578004093028;0.15935398717325194
782;780;2;0.239;4.219295392545722;7.8409815138898225;3;100;0.21592500506764747;0.6194542598860285;0.35148380366840365;0.2370063972687742;0.04482650584569948
77;75;2;0.2158;4.298585189000887;7.880060658740328;4;10;0.0963578908350206;0.4582938520622805;0.08152063463834908;0.23263468235054996;0.010345178567620392
104;79;25;0.6858;1.2004269376378032;5.365824892388818;3;20;;1.4899768085699228;;0.8330369543087706;
290;287;3;0.1452;6.94595928705087;9.758603497308046;4;30;0.051539513757748144;0.35123310884864745;0.027902755045892687;0.14396859507429996;0.0028592979572937645
40;40;0;0.102;9.613489052096524;1.0970891307277784;4;40;6.48982201611922e-06;0.02852994175118252;1.9059181754832907e-07;0.10402050645513752;1.7372500757700125e-07
280;276;4;0.5483;1.723428219732148;5.673935565082661;4;50;0.21900875940119996;0.8230594550036574;1.0187446306187466;0.5802388451985648;0.17954814941644567
86;86;0;0.1206;7.737950049002937;1.3015972683939432;3;60;0.0007092305447641644;0.05606985744075972;4.212860014168193e-05;0.12923319402001746;3.236684738411054e-05
688;530;158;0.2478;3.735172429737915;9.814672882487823;2;70;;1.3138179116374138;;0.2677252573504797;
501;497;4;0.1107;8.961543612331797;6.371878157563199;5;80;0.0008640715018460012;0.14220492435689286;0.00014324542778102945;0.11158791869560512;2.2480879928785528e-05
652;651;1;0.1081;9.019113605363076;7.42078785103332;5;90;0.0016410302835252926;0.16455692157199714;0.0003232331425516928;0.11087564075092317;4.355779319397787e-05
956;661;295;0.2838;3.71609718711786;9.273329944152266;2;100;;1.2477243566582417;;0.26909952825415273;
17;16;1;0.1216;7.348373931695441;1.6214748712791156;5;10;3.6574527808701827e-06;0.04413152858989046;1.6886107952387446e-07;0.13608452826369394;1.0414042333611177e-07
169;168;1;0.1579;6.965912394299867;8.746926147048466;5;20;0.009513859334696695;0.2511351177544519;0.0031905143918004174;0.14355621250969067;0.00036475835489671
149;148;1;0.1048;9.264528466778945;4.999236972111459;3;30;0.017928557658890266;0.17987017148391626;0.003932075908516514;0.10793857491893227;0.0007865352113636207
178;178;0;0.2135;4.7398351711226185;4.717925327707259;5;40;0.0037010839579325796;0.19907550188458686;0.0009199308401429986;0.21097780068228672;0.00019498630780365734
358;355;3;0.1128;8.832247515365593;6.876475413560024;5;50;0.0012894704116481145;0.15571292361535194;0.0002378186440718925;0.11322146466800045;3.458438077200529e-05
522;521;1;0.2076;4.608424020738164;7.921469499737067;4;60;0.08399296598423155;0.4297276826139486;0.06329274896898386;0.21699392145773572;0.007990026215601121
176;176;0;0.2664;3.5924623170502583;2.6362339637467014;4;70;0.006953120170880386;0.1834559232002809;0.0015621827606303628;0.27836060944992513;0.0005925812284165166
591;591;0;0.1283;8.239147828678096;7.565424053689211;3;80;0.06417192630804802;0.3060763164266476;0.028304995617422783;0.12137177543037747;0.0037413627334769313
307;306;1;0.5187;2.04267630330928;3.298549480329513;2;90;0.41906874372989855;0.8074087595243626;1.7568803944289078;0.4895538262131545;0.5326221131154297
788;787;1;0.1032;9.311205224489637;7.47424011831891;4;100;0.009419439852830905;0.20067864304667896;0.002364856626790099;0.10739748248377932;0.0003164009436884398
93;77;16;0.2314;4.395175199683751;9.35913740732026;2;10;;1.0647058401669274;;0.22752221574055884;
137;136;1;0.1551;6.424709454572982;6.827454970172564;3;20;0.08708816810094934;0.35422898723785434;0.04777104109218022;0.15564906196469627;0.006996903136070454
149;148;1;0.1328;7.989295377239125;4.573047402396597;3;30;0.020855505281488024;0.19079894560851385;0.00491745332787912;0.12516748383705045;0.0010753121267236439
285;284;1;0.1612;5.722551529406087;6.504231107940571;4;40;0.028438024665527094;0.2841490843078354;0.011288158597128985;0.1747472250553565;0.0017355100717974243
76;75;1;0.1664;5.831030712899323;1.3324685282512119;5;50;4.329558061573722e-06;0.045702675696889884;2.0734878214549987e-07;0.1714962669957842;1.5561251748109439e-07
332;331;1;0.1458;7.167011327479885;5.205052474542375;5;60;0.0009491688360958934;0.14525029295223993;0.00016129523106857486;0.13952817350319818;3.098820460647821e-05
316;316;0;0.0966;9.451895514305628;5.052983087561571;5;70;0.00023849680341039706;0.1069199946172444;2.855295917854621e-05;0.1057988843070134;5.6507133872726035e-06
429;428;1;0.5936;1.6789961518375862;5.559190546257902;5;80;0.1403730480471198;0.6622040842885336;0.2751827402798818;0.5955939797155251;0.049500505152700255
127;126;1;0.3931;2.5484855492291887;1.3651542588571492;5;90;0.00024069676970302328;0.10713454971483373;2.8881104125725237e-05;0.39238990399708507;2.1155927206280193e-05
681;676;5;0.2338;4.27600935721318;7.037547752750934;2;100;0.4262659539709562;0.8229107053846043;1.980801931734529;0.2338629119959957;0.2814619525615646
70;69;1;0.2732;3.5295745015036646;7.027049672822282;5;10;0.0475525478889155;0.39818112182239696;0.031462168354137024;0.2833202697871886;0.00447729414462796
166;164;2;0.1336;7.720776548661766;7.479239541514253;5;20;0.003302041606061885;0.19374319394881648;0.0007934793015188464;0.12952065037723814;0.0001060909063166866
242;241;1;0.1239;7.8150804982789746;7.680008405543928;2;30;0.24458512359339865;0.4913582404707928;0.23627418261021255;0.12795773507646127;0.030764833856126324
149;149;0;0.1595;5.578285809167782;3.897847553681632;4;40;0.005877076632524759;0.17468841177318356;0.0012439631255036839;0.17926654069185974;0.00031914104088773927
293;290;3;0.1028;9.882407310174708;6.3893619529263495;2;50;0.13640256177792026;0.3232695107773996;0.06515856772669804;0.10118991948150348;0.01019797723258661
307;306;1;0.1703;6.158031825996152;5.361876221223146;2;60;0.20892014245826815;0.43535632591146795;0.16108336957171168;0.16238954722164586;0.030042351394483607
620;620;0;0.1211;7.961270774263946;8.383631783795725;5;70;0.004678827772553847;0.21061039177054816;0.0012483186248355804;0.1256080879992999;0.0001488995052536049
319;319;0;0.1018;9.875325041416797;3.7837230921750793;3;80;0.0072187288170405955;0.12771640684589336;0.0010569384931036414;0.10126248967057104;0.00027933822517018774
882;880;2;0.1653;6.307146361387585;9.779285380993157;5;90;0.020994482745960896;0.3101017423937405;0.009436791017224808;0.15855030828553626;0.0009649775673349287
338;335;3;0.4692;2.11888149301211;3.456357922407344;2;100;0.42289164569529614;0.8156090687011325;1.870559787715265;0.4719471113877367;0.5411938895530893
49;49;0;0.1257;8.139418452549092;5.376577426142046;2;10;0.14089572465120606;0.33028019492339883;0.06948438294482166;0.12285890028013258;0.01292353433003197
165;162;3;0.1759;4.997661469046959;8.946241531942665;4;20;0.09168970183491564;0.4475213851193832;0.07427093331967499;0.20009358500840946;0.008301914614588677
286;286;0;0.1062;8.813620014226833;9.623683254042039;3;30;0.091915135132724;0.3639701295081784;0.052598730327162266;0.11346075714471612;0.0054655508643294435
234;234;0;0.1626;5.577207037341171;6.0048048689632765;4;40;0.02416230725021111;0.26916720272168504;0.008899026806215543;0.1793012153403456;0.0014819843442726145
193;192;1;0.1186;7.9046591509010975;4.0530680506586485;3;50;0.015705012465351702;0.17091472987786854;0.0032375656159573745;0.1265076685673416;0.0007987937965737463
147;146;1;0.5219;2.048258429723317;2.7334376141227823;5;60;0.012047302807808122;0.2669035874044488;0.0043861466005094855;0.4882196433264928;0.001604626561750557
261;260;1;0.3202;2.9865097139967833;3.544947926928016;4;70;0.03230593511197245;0.296746726648336;0.013631903126595929;0.3348390247362433;0.0038454452385733853
340;337;3;0.1039;9.65695222732085;4.111209330308975;4;80;0.0009976454633807675;0.10643133655248384;0.00011882773469637647;0.10355233995782458;2.890335304027101e-05
728;727;1;0.2207;4.605754130029826;8.601359320902226;4;90;0.10007505930680607;0.4668811598528885;0.08764117161684849;0.21711970977346204;0.010189223394478015
762;761;1;0.1485;6.711075091554063;7.6409695383689975;3;100;0.0997092699210822;0.3795203914985848;0.06098782399615451;0.1490074222621212;0.007981686576540477
76;33;43;0.5442;1.5802032279694038;6.685340506695049;2;10;;2.1153419979042383;;0.6328299944590179;
55;55;0;0.1642;5.896579601870845;2.3267243376378235;5;20;5.831425741701815e-05;0.07891776232104487;4.996329880772832e-06;0.16958984148755046;2.1473664928632197e-06
37;37;0;0.1712;4.4293078446772896;1.1631270110633791;3;30;0.002530637033766359;0.08753263879676007;0.0002427630256388271;0.22576890906368194;0.00020871583526968648
376;271;105;0.6895;1.3743561951088852;9.785602803184664;5;40;;1.4240271682130243;;0.727613411689663;
332;332;0;0.1671;6.066661098306033;6.898277918839173;3;50;0.09946036976098767;0.379026607170862;0.06070811879187756;0.16483531613117888;0.008800474481621549
615;506;109;0.4539;2.164514713464212;9.70173699446395;4;60;;1.1205441263710263;;0.4619973215148736;
418;322;96;0.415;2.2609449678913847;6.00158306316576;2;70;;1.3272289127768977;;0.4422929413149873;
339;339;0;0.1495;6.273354000082327;4.570861609673542;3;80;0.03785195292920993;0.2428717615071383;0.012142157717829165;0.1594043632779015;0.002656426458445408
367;367;0;0.1099;9.134749296077429;3.89390307251159;4;90;0.0010023847621238224;0.10656841655697326;0.00011956433918388115;0.10947207937380528;3.070552526793161e-05
238;236;2;0.147;6.381208770326088;2.674408493743434;4;100;0.0009416775146981542;0.1047767198191342;0.00011021371237974646;0.15671012123129432;4.1210500429378194e-05
109;94;15;0.1651;6.519047867045691;9.084366183836783;2;10;0.3639612848297157;0.6967555975282054;0.8362629628827165;0.15339663404760076;0.09205517985070044
148;147;1;0.251;4.538847021645309;6.643422815413497;3;20;0.1547092828918292;0.4878935688389347;0.14739448593034124;0.22032026971411456;0.022186527942850368
46;46;0;0.2527;2.7179661702063176;1.5776233528422858;2;30;0.11548593596175408;0.29022130042231736;0.047221026124411716;0.3679221658318474;0.0299317489433312
236;89;147;0.8677;1.1262359207156774;5.727681803070928;2;40;;2.542842799504752;;0.8879134305754877;
298;298;0;0.1192;8.295010041522296;5.850579401812738;4;50;0.00606942379585429;0.1763282796683343;0.0012993174708852448;0.1205544049970168;0.00022208355474718716
454;453;1;0.1592;5.866889522323924;7.756121218388582;4;60;0.04378850757219218;0.3305039744176194;0.021616671695453917;0.17044807068463286;0.002787046654738207
601;586;15;0.521;1.8679915145136812;8.969171556356534;5;70;0.19576648360901133;0.9603011027265392;4.735516172946888;0.5353343375654162;0.5279769868590355
606;389;217;0.7931;1.3212403717276835;7.441520278740683;4;80;;1.4080557251308448;;0.7568645504620612;
144;144;0;0.2073;4.996763493451075;1.6306703998873813;3;90;0.004645683295874532;0.10878177457765692;0.0005670504245035157;0.20012954411603295;0.00034774067435251033
986;671;315;0.4306;2.271962044337488;9.742450266913648;3;100;;1.4293739767345133;;0.4401481981146404;
80;79;1;0.1752;6.097950597164384;8.376645151218181;3;10;0.13961754759880554;0.4578940097849386;0.11792903945037507;0.16398952140822712;0.014078313850172481
27;27;0;0.3552;2.684953436148438;1.3144388707354775;2;20;0.0878148790546287;0.2447787088294981;0.028462138133970725;0.3724459376228508;0.021653451345398127
155;154;1;0.1672;5.511696501265028;5.016966776080385;2;30;0.2216064029202932;0.4551200138586101;0.1851004106105473;0.18143234116219625;0.0368948846727586
94;93;1;0.2152;5.03972189164467;2.478146501480527;5;40;0.00016238433711213935;0.09834457356026068;1.77114426618784e-05;0.19842364747505115;7.147052303524829e-06
416;416;0;0.1916;5.110782185346864;8.141244577088713;3;50;0.17579382777562416;0.5309849048436264;0.19902103339001276;0.19566476592704396;0.02444602069198394
193;193;0;0.111;8.464095290037907;3.2019749075114765;4;60;0.0006443851278333175;0.09457522622884884;6.730859482617292e-05;0.11814611789366107;2.102096261537667e-05
172;171;1;0.4272;2.4944115891289886;2.5005890240126014;4;70;0.019380382286025632;0.25061912746382103;0.006481476478043603;0.4008961489587952;0.002591979895857905
365;363;2;0.2092;4.88483008153962;4.764932883633577;2;80;0.24230216049043185;0.4877275978995514;0.2306925967850541;0.204715411448829;0.04841465817439505
572;286;286;0.6086;1.6550860852717206;6.296264007033394;2;90;;1.9020956260410216;;0.6041981797193509;
377;374;3;0.583;1.7595166905517314;3.96584097017046;4;100;0.14031915647836754;0.5634844203903078;0.18113364620013728;0.5683378881085976;0.0456734517502228
33;26;7;0.7040000000000001;1.3803347582750216;3.0623914051663554;3;10;0.2622718593575851;0.7395286751534988;0.7446407422969158;0.7244619422970129;0.2431566197059861
19;19;0;0.1858;4.392486339235907;1.2901300790073829;5;20;1.4425893252272012e-05;0.058742588109303336;9.00300273572134e-07;0.22766149346157205;6.978368214349511e-07
64;64;0;0.1873;5.7531491704981175;2.57117236889058;2;30;0.07546659012266346;0.22345782220244115;0.02171627035853151;0.17381784660268393;0.00844605776776519
256;255;1;0.1735;6.1359620558902845;6.329047342919566;4;40;0.021180211782139902;0.25786695245466545;0.007359430607045135;0.16297362840437368;0.0011628022683821888
116;116;0;0.106;9.958993053601342;2.4503136068919944;4;50;0.00012716386499768808;0.061510074203885476;8.334515434915764e-06;0.1004117579576364;3.4014076449125873e-06
471;469;2;0.0988;9.508888851836886;7.954073890920664;3;60;0.05218325394579912;0.2788294200250372;0.02017584582170774;0.1051647585308376;0.002536542418186216
353;351;2;0.4458;2.3379927223951857;4.919645781677122;3;70;0.2485940085093815;0.7014059160739002;0.5839543301606741;0.4277173279545274;0.11869845026964568
131;131;0;0.1182;8.288390344264318;1.8545354421999356;5;80;3.9115229289325315e-06;0.044750195518561686;1.832415092093004e-07;0.12065068830789492;9.880722958410053e-08
435;433;2;0.1153;8.23045074582037;4.725263155101326;5;90;0.0003302832981086812;0.11482392158171735;4.28439317853564e-05;0.12150002847751992;9.066993811572735e-06
685;684;1;0.13699999999999998;7.834976649035624;6.895670529796227;4;100;0.012773845946789323;0.22002843271539896;0.003603476615442385;0.1276327990234771;0.0005225708797819941
58;58;0;0.1037;9.103079165894393;6.759133291835277;5;10;0.0010467526784650027;0.1485021313921789;0.0001825547773204341;0.10985293896449908;2.700860738180025e-05
82;79;3;0.0877;9.309141366805962;4.4802557726460615;4;20;0.0015630057464621036;0.120318716735292;0.00021378066038449286;0.10742129274841036;4.77161731903161e-05
275;274;1;0.1187;8.962128812945066;8.584341650921107;4;30;0.016784618997001784;0.23946156739350044;0.0052847706319719;0.11158063233319984;0.0006156291125021615
264;261;3;0.4373;2.1443799648612494;6.338320774724992;4;40;0.19854877298370333;0.7389456251442721;0.5620160445698489;0.466335265385071;0.08866954900909596
238;238;0;0.0979;9.874055040142505;4.888113709228209;3;50;0.01432721012226625;0.16501540955415694;0.002831442008806234;0.10127551405522324;0.0005792504383563725
391;388;3;0.1247;8.71162438146683;5.985847631732542;2;60;0.14944164482442332;0.3435551953127637;0.07821137909679568;0.11478915483631352;0.013066049105923898
233;233;0;0.1853;5.2771445281121325;3.368155973094102;5;70;0.000533299296805218;0.1276507003039782;7.803758051107157e-05;0.1894964207769659;2.3169230028080803e-05
510;504;6;0.3892;2.5966653580936296;6.408466409531593;5;80;0.08325051434219398;0.4935920132763228;0.08114364318443251;0.3851093083223326;0.012661944059462341
494;493;1;0.1803;5.9040288965975325;5.89079287082392;4;90;0.019095894928198142;0.2494395341721125;0.006346285678976364;0.16937586477198574;0.001077322835506307
167;166;1;0.1277;9.532541922927248;1.4731926176411254;4;100;2.1181612402912865e-05;0.03863588090018959;8.512594113031957e-07;0.10490381349331854;5.77833068880179e-07
64;61;3;0.1658;4.772800732684306;6.493676670493077;2;10;0.3551869592727961;0.6802794663125314;0.7557424989521063;0.20952058466467394;0.11638129480424553
185;85;100;0.6618;1.4853887565690165;9.142483067863292;3;20;;2.051647652829688;;0.6732244306937007;
68;68;0;0.1415;8.147225259172018;2.1625385877085157;2;30;0.030161744871903106;0.1327162634465006;0.004615506909345465;0.12274117484038087;0.0021343003706750887
199;198;1;0.146;7.04440821683999;5.270054735323242;4;40;0.007425887597888837;0.1870297182212172;0.001708379378809204;0.1419565660049985;0.0003241672932462284
414;412;2;0.1428;7.207812838617442;8.265550018461571;5;50;0.006628958804044047;0.2293497404421233;0.001972814467072597;0.1387383416287227;0.0002386791517401993
261;254;7;0.6434;1.4682642958540857;4.536693390262355;5;60;0.12720507625328534;0.6179668610171266;0.20576362010629404;0.6810762904360502;0.04535541690958198
266;229;37;0.594;1.6943659555464814;3.8729703763216787;2;70;;1.142896658081322;;0.5901912728631705;
163;162;1;0.1366;7.498445531117609;2.0806636369576563;5;80;1.0996163261811333e-05;0.05549586586508265;6.460973322969718e-07;0.1333609740645745;3.10524642628779e-07
227;219;8;0.7137;1.2320880120522273;2.7447302828352464;2;90;;1.1138531728198078;;0.8116303301534037;
779;775;4;0.2216;4.3474216196014535;7.890570008125174;4;100;0.09438902354813324;0.4537499866903026;0.07840552335949168;0.23002139831371454;0.009936610825169155
14;14;0;0.191;5.144973579190542;2.178754018859039;5;10;8.115675188394091e-05;0.08469446870130758;7.509544897627385e-06;0.19436445777770736;3.44671533942136e-06
164;162;2;0.1404;7.310827236276562;8.30144344078775;3;20;0.09919499465435404;0.3784999596030993;0.060410778807875175;0.13678342650992592;0.007277141528310239
150;149;1;0.1188;7.8010490583730325;5.34087764119211;5;30;0.0007302247953406714;0.13692716457050433;0.00011585072153883465;0.12818788761835548;2.1691326654878425e-05
328;132;196;0.5801;1.8118800211143613;8.49368869363221;2;40;;2.343888280309072;;0.5519129237845283;
431;431;0;0.1331;7.563004384390969;8.371657397717543;4;50;0.026275747883967842;0.2767305482129405;0.010053379274721814;0.13222258631290315;0.0012008827878530694
179;140;39;0.8198;1.1061440878857929;2.8346488350541152;2;60;;1.281319886847683;;0.9040413549660884;
455;452;3;0.2227;4.245914889834204;6.080608600657014;4;70;0.054177543142569805;0.3580269952664108;0.03021470192551185;0.2355205005155081;0.004969025949515503
330;330;0;0.2525;3.9746152928174654;4.152251848665238;5;80;0.004527051652410058;0.20893855343277012;0.0011957043636427582;0.25159667699339394;0.0002879652793765685
509;509;0;0.1385;7.017295423179923;5.8552283412494965;3;90;0.05188859088752042;0.27813319273539383;0.019992523973742668;0.14250504499165645;0.0034144738357849073
171;171;0;0.1226;8.137603220077583;1.7210544944498067;4;100;7.122449374202308e-05;0.05287350734315474;3.976120214225451e-06;0.12288630607262098;2.3102814158691424e-06
81;81;0;0.0972;7.574667339491542;9.019114543912213;5;10;0.007709609939119904;0.2381388948103332;0.002409832944370757;0.13201899901086958;0.0002671917440052209
169;78;91;0.7189;1.37936779891267;9.840790425269596;3;20;;2.3780919618941634;;0.7249698019544036;
103;103;0;0.2554;3.3957360661542784;3.4864875425817856;5;30;0.0042125316007186895;0.2053450253293852;0.0010885509256504274;0.2944869626256068;0.00031221993836362376
363;363;0;0.1803;5.795704401633008;8.765025875621482;4;40;0.062202524217692234;0.3780828553450653;0.0378148571204678;0.17254158091952349;0.0043142892738792455
409;407;2;0.1815;5.540351682036187;7.985801484824799;2;50;0.3764459900110632;0.7206944561585901;0.9713467706826155;0.18049395731364126;0.12163422450813978
356;355;1;0.1904;5.476259921522117;5.6543297574147315;2;60;0.2601104734749577;0.5162583440563867;0.27759487043959896;0.18260637996197449;0.049094213169222835
355;354;1;0.5037;1.8135850854000493;5.222817156807105;3;70;0.32459411886981865;0.9599434105872184;7.778794702502094;0.551394036072708;1.4893867560275746
401;400;1;0.1461;7.346383709514457;5.007432824500073;3;80;0.032234174542879926;0.2272062474318641;0.009477051040608336;0.13612139517091634;0.0018925967402377481
278;278;0;0.1427;6.8326300095074055;3.3168732952871016;3;90;0.013608840486147907;0.16181535224707366;0.0026272484503789013;0.14635652722429418;0.0007920858641516156
771;771;0;0.0988;9.75023352535729;7.551258098991896;2;100;0.17775771283970754;0.3872347302940719;0.11233332467130408;0.10256164607743133;0.014876107159719616
89;88;1;0.12;7.9922783348004565;9.540643466531431;2;10;0.3085258347067767;0.5968663168917047;0.4567930846351633;0.12512076758459975;0.047878645317539964
186;177;9;0.2721;3.492186013623648;9.430813102606647;3;20;0.3102298769661837;0.9001823944291;2.7977376523273207;0.28635358944191963;0.2966592192940432
309;295;14;0.3356;3.0886740371072383;9.902423965329877;4;30;0.2141778015149379;0.8015109272103862;0.8648629663461381;0.3237635269976792;0.0873385111942465
106;106;0;0.1114;9.996840342937704;2.333698624984163;2;40;0.02381877835228041;0.1167218113387602;0.003147559838841315;0.10003160655721112;0.0013487430661114927
290;282;8;0.1695;6.487461197374801;5.820507000555214;2;50;0.21742934800117925;0.4485966716001728;0.1768906294138272;0.15414350384163492;0.030390931476751717
567;498;69;0.5793;1.6761823779745115;9.451976137991627;5;60;;1.1277980561295888;;0.5965937914276332;
380;378;2;0.3077;3.3464949452469206;5.968902855577372;2;70;0.4567622247906184;0.8918141149525863;3.765250883392924;0.29882011368949346;0.6308112184929688
547;546;1;0.1702;5.718477378229488;7.023718936738407;3;80;0.1148931127133524;0.4094166140260828;0.0796486157571918;0.1748717243871676;0.0113399491743014
502;502;0;0.4654;2.1409726439769203;5.707480655778919;4;90;0.17715727560756314;0.6664588489530047;0.35398340988644955;0.4670774298836767;0.06202095657179942
386;382;4;0.369;2.6029863044688857;3.5793758735114234;2;100;0.3590780627534701;0.6875518068163174;0.7901622612012109;0.3841741304144281;0.2207542010462426
86;86;0;0.1256;9.802589459327617;8.530662386439058;3;10;0.05702981867817685;0.2900819360650921;0.02330314025806159;0.10201386114854112;0.0027316917728576274
55;55;0;0.1408;9.565951424106396;2.8507276606218253;2;20;0.03720798140053964;0.14900387500598908;0.006514875035265517;0.10453743236454027;0.0022853375737212434
37;37;0;0.1075;7.9643817348948005;1.1883206987030213;2;30;0.010252035169606604;0.07460219375827781;0.0008264816590022166;0.125559024326853;0.0006955038819943727
59;59;0;0.1593;6.653978627304465;1.3855207749113168;5;40;2.7638531716245635e-06;0.04164488203270929;1.2010197173274012e-07;0.15028602525059526;8.668363109923595e-08
358;355;3;0.1527;6.578095134465883;7.40345728655761;5;50;0.006144749034590282;0.22509426012303316;0.0017849238512576075;0.15201969256426634;0.00024109328684835903
505;500;5;0.2559;3.7395101706742353;7.803626056348039;5;60;0.05442972231564408;0.4173608681449872;0.03898954758878225;0.267414702557073;0.004996337254918218
680;351;329;0.3821;2.311812975510183;9.013972900048307;2;70;;1.9495463074946744;;0.432560942685822;
385;385;0;0.2165;4.182940117906801;4.649915144754467;5;80;0.005843256670856428;0.2223275979901594;0.001670519895927908;0.239066295909685;0.00035925814642282416
511;510;1;0.1082;9.562160749488434;5.7912483643520085;3;90;0.024058798301516433;0.20188074348718146;0.0060855668484178045;0.10457887356197176;0.0010508212505402931
